,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,توسن,توسعه سامانه ي نرم افزاري نگين,49798,11080159,144933819184,12494,13000,13118,624,4.99,13080,586,4.69,12800,13118,1400-7-19,2021-10-11
1,فجهان,مجتمع جهان فولاد سيرجان,26174,74216171,440340013772,5876,5800,5878,2,0.03,5933,57,0.97,5800,6089,1400-7-19,2021-10-11
2,پالايش,صندوق پالايشي يكم-سهام,24894,26070704,2012305277840,77490,78300,76150,-1340,-1.73,77190,-300,-0.39,75560,78700,1400-7-19,2021-10-11
3,كيمياتك,آريان كيميا تك,24526,6159163,192008049340,30030,30910,30830,800,2.66,31170,1140,3.8,30410,31530,1400-7-19,2021-10-11
4,فسبزوار,پارس فولاد سبزوار,24155,11530553,408192195240,34500,34500,35000,500,1.45,35400,900,2.61,34500,36220,1400-7-19,2021-10-11
5,دي,بانك دي,16670,521048010,531523176672,1026,1030,1009,-17,-1.66,1020,-6,-0.58,1003,1048,1400-7-19,2021-10-11
6,غگيلا,شيرپاستوريزه پگاه گيلان,16015,35318613,695253727675,19579,18601,20557,978,5,19685,106,0.54,18601,20557,1400-7-19,2021-10-11
7,بركت,گروه دارويي بركت,14360,37262498,1186831338450,30420,30420,31630,1210,3.98,31850,1430,4.7,30420,31940,1400-7-19,2021-10-11
8,شستا,سرمايه گذاري تامين اجتماعي,14219,56385931,732714199290,13000,13130,12890,-110,-0.85,12990,-10,-0.08,12850,13240,1400-7-19,2021-10-11
9,شبندر,پالايش نفت بندرعباس,14173,155165969,1073809693410,7010,7090,6790,-220,-3.14,6920,-90,-1.28,6730,7160,1400-7-19,2021-10-11
10,مديريت,س. و خدمات مديريت صند. ب كشوري,13067,7605606,71032340110,9271,9220,9254,-17,-0.18,9339,68,0.73,9220,9559,1400-7-19,2021-10-11
11,شپنا,پالايش نفت اصفهان,11731,85395564,1193836739240,14110,14120,13800,-310,-2.2,13980,-130,-0.92,13710,14370,1400-7-19,2021-10-11
12,دارا يكم,صندوق واسطه گري مالي يكم-سهام,11714,5467079,662697063020,121490,123000,119990,-1500,-1.23,121220,-270,-0.22,119800,123490,1400-7-19,2021-10-11
13,كدما,معدني‌ دماوند,11413,5625246,703486019540,129520,129400,123050,-6470,-5,125060,-4460,-3.44,123050,131500,1400-7-19,2021-10-11
14,فرابورس,فرابورس ايران,10969,32543299,847785167305,26793,26280,25454,-1339,-5,26051,-742,-2.77,25454,27800,1400-7-19,2021-10-11
15,گدنا,تهيه توزيع غذاي دنا آفرين فدك,7830,6514012,112094311068,17864,17100,16971,-893,-5,17208,-656,-3.67,16971,17995,1400-7-19,2021-10-11
16,فولاد,فولاد مباركه اصفهان,7594,48597848,501169565310,10280,10300,10210,-70,-0.68,10310,30,0.29,10210,10400,1400-7-19,2021-10-11
17,كالا,بورس كالاي ايران,7520,20097011,732666426170,35640,36400,35900,260,0.73,36460,820,2.3,35700,37420,1400-7-19,2021-10-11
18,خودرو,ايران‌ خودرو,7420,177081163,324277277928,1830,1870,1814,-16,-0.87,1831,1,0.05,1801,1879,1400-7-19,2021-10-11
19,وهامون,سرمايه گذاري هامون صبا,7160,17439880,54618997538,3186,3140,3052,-134,-4.21,3132,-54,-1.69,3051,3240,1400-7-19,2021-10-11
20,خساپا,سايپا,6842,161304273,275899188940,1715,1740,1684,-31,-1.81,1710,-5,-0.29,1682,1760,1400-7-19,2021-10-11
21,فملي,ملي‌ صنايع‌ مس‌ ايران‌,6660,36043430,460962890630,12680,12650,12800,120,0.95,12790,110,0.87,12640,12900,1400-7-19,2021-10-11
22,سپيدار,سپيدار سيستم آسيا,6582,4121101,72728149406,18107,18042,18028,-79,-0.44,17648,-459,-2.53,17202,18188,1400-7-19,2021-10-11
23,امين,تامين سرمايه امين,6260,2807912,29641514620,10410,10500,10560,150,1.44,10500,90,0.86,10500,10850,1400-7-19,2021-10-11
24,بكاب,صنايع‌جوشكاب‌يزد,5829,2435040,439510974330,183730,174550,176280,-7450,-4.05,180490,-3240,-1.76,174550,189500,1400-7-19,2021-10-11
25,سپيد,سپيد ماكيان,5705,1595025,91570089290,57120,57490,57120,0,0,57410,290,0.51,56800,59010,1400-7-19,2021-10-11
26,شاروم,پتروشيمي اروميه,5572,4715807,80100101259,16219,16150,17029,810,4.99,16985,766,4.72,16150,17029,1400-7-19,2021-10-11
27,كمند,صندوق س. با درآمد ثابت كمند,5535,208923766,2093998807873,10017,10023,10023,6,0.06,10023,6,0.06,10022,10024,1400-7-19,2021-10-11
28,كرمان,س. توسعه و عمران استان كرمان,5338,164945245,187874429408,1121,1115,1126,5,0.45,1139,18,1.61,1115,1162,1400-7-19,2021-10-11
29,آبادا,توليد نيروي برق آبادان,5202,2867216,44521530930,15290,15320,15640,350,2.29,15530,240,1.57,14700,15750,1400-7-19,2021-10-11
30,لكما,كارخانجات‌مخابراتي‌ايران‌,5131,119331704,165864558637,1423,1381,1381,-42,-2.95,1390,-33,-2.32,1381,1422,1400-7-19,2021-10-11
31,غزر,صنعتي زر ماكارون,4913,3497453,40732624840,11390,11180,11710,320,2.81,11650,260,2.28,11180,11900,1400-7-19,2021-10-11
32,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,4911,95535644,228769593411,2407,2450,2356,-51,-2.12,2395,-12,-0.5,2350,2470,1400-7-19,2021-10-11
33,وبملت,بانك ملت,4701,86833652,316016010858,3645,3680,3596,-49,-1.34,3639,-6,-0.16,3563,3709,1400-7-19,2021-10-11
34,كاما,باما,4671,18915015,187127157510,9850,9960,9810,-40,-0.41,9890,40,0.41,9600,10190,1400-7-19,2021-10-11
