,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,ولكار,ليزينگ كارآفرين,43757,12705116,42092049308,3156,3313,3313,157,4.97,3313,157,4.97,3313,3313,1400-4-1,2021-06-22
1,پالايش,صندوق پالايشي يكم-سهام,27928,38229075,2760745687660,71120,71700,71980,860,1.21,72220,1100,1.55,71700,73200,1400-4-1,2021-06-22
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,24801,22593950,2882462796240,124800,126000,128100,3300,2.64,127580,2780,2.23,125510,129000,1400-4-1,2021-06-22
3,فملي,ملي‌ صنايع‌ مس‌ ايران‌,24234,170353210,2014436805300,11540,11570,12040,500,4.33,11830,290,2.51,11530,12110,1400-4-1,2021-06-22
4,غكورش,صنعت غذايي كورش,21901,22490388,908329476740,38630,39990,40560,1930,5,40390,1760,4.56,39500,40560,1400-4-1,2021-06-22
5,فتوسا,توليد و توسعه سرب روي ايرانيان,21611,11252303,190006388458,16082,16886,16886,804,5,16886,804,5,16886,16886,1400-4-1,2021-06-22
6,خودرو,ايران‌ خودرو,20680,1114100519,2327524600649,1993,2049,2092,99,4.97,2089,96,4.82,2037,2092,1400-4-1,2021-06-22
7,شستا,سرمايه گذاري تامين اجتماعي,17440,89538197,1037734486360,11450,11570,11600,150,1.31,11590,140,1.22,11330,11890,1400-4-1,2021-06-22
8,رافزا,رايان هم افزا,15454,1845313,145359780270,79339,79675,77500,-1839,-2.32,78772,-567,-0.71,76210,81900,1400-4-1,2021-06-22
9,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,15030,436159398,1094496257123,2439,2520,2470,31,1.27,2509,70,2.87,2445,2560,1400-4-1,2021-06-22
10,اپال,فرآوري معدني اپال كاني پارس,13979,15831100,305643505210,19150,19150,19350,200,1.04,19310,160,0.84,19120,19500,1400-4-1,2021-06-22
11,شپنا,پالايش نفت اصفهان,13726,93182104,1204172166440,12550,12650,12900,350,2.79,12920,370,2.95,12650,13160,1400-4-1,2021-06-22
12,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,13249,23636235,84499540125,3405,3575,3575,170,4.99,3575,170,4.99,3575,3575,1400-4-1,2021-06-22
13,سپيدار,سپيدار سيستم آسيا,12160,457910,24317035932,52483,52020,53104,621,1.18,53104,621,1.18,52020,54030,1400-4-1,2021-06-22
14,فولاد,فولاد مباركه اصفهان,11970,97535316,996064911490,10080,10060,10330,250,2.48,10210,130,1.29,10050,10390,1400-4-1,2021-06-22
15,زملارد,كشاورزي و دامپروري ملارد شير,11820,2661964,79235328732,28845,28480,30257,1412,4.9,29766,921,3.19,28470,30287,1400-4-1,2021-06-22
16,امين يكم,صندوق درآمد ثابت امين يكم فردا,11383,846068989,8466354248527,10155,10000,10009,-146,-1.44,10007,-148,-1.46,9999,10012,1400-4-1,2021-06-22
17,چخزر,صنايع چوب خزر كاسپين,10765,2665238,88806480257,32766,33500,33100,334,1.02,33320,554,1.69,32770,34100,1400-4-1,2021-06-22
18,وتجارت,بانك تجارت,9756,263086842,678476631258,2491,2541,2610,119,4.78,2579,88,3.53,2540,2615,1400-4-1,2021-06-22
19,شاروم,پتروشيمي اروميه,8727,4024409,58492959639,14293,14293,14632,339,2.37,14535,242,1.69,14293,14750,1400-4-1,2021-06-22
20,وبملت,بانك ملت,8662,482376637,1966537266446,3904,3935,4099,195,4.99,4077,173,4.43,3910,4099,1400-4-1,2021-06-22
21,خپارس,پارس‌ خودرو,8473,378183249,407800519475,1047,1069,1072,25,2.39,1078,31,2.96,1060,1096,1400-4-1,2021-06-22
22,غزر,صنعتي زر ماكارون,7930,6943028,166161594160,22930,23660,24070,1140,4.97,23930,1000,4.36,23010,24070,1400-4-1,2021-06-22
