,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,فجهان,مجتمع جهان فولاد سيرجان,50984,129579600,837347766606,6527,6550,6415,-112,-1.72,6462,-65,-1,6380,6550,1400-7-14,2021-10-06
1,فسبزوار,پارس فولاد سبزوار,47054,23416526,845530966400,36730,36520,36020,-710,-1.93,36110,-620,-1.69,35890,36550,1400-7-14,2021-10-06
2,توسن,توسعه سامانه ي نرم افزاري نگين,44903,6892014,92773400454,12820,13461,13461,641,5,13461,641,5,13461,13461,1400-7-14,2021-10-06
3,كيمياتك,آريان كيميا تك,39398,6248222,201242688100,32300,32210,31750,-550,-1.7,32210,-90,-0.28,31520,33000,1400-7-14,2021-10-06
4,پالايش,صندوق پالايشي يكم-سهام,34035,47192306,3811025049470,79940,80450,80120,180,0.23,80760,820,1.03,80000,81990,1400-7-14,2021-10-06
5,شپنا,پالايش نفت اصفهان,27602,212112352,3113934339130,14030,14400,14710,680,4.85,14680,650,4.63,14390,14730,1400-7-14,2021-10-06
6,بركت,گروه دارويي بركت,25381,48711312,1625957660530,34540,34800,32820,-1720,-4.98,33380,-1160,-3.36,32820,35300,1400-7-14,2021-10-06
7,فرابورس,فرابورس ايران,22490,62513419,1812268446979,29090,28886,29796,706,2.43,28990,-100,-0.34,27636,30500,1400-7-14,2021-10-06
8,شتران,پالايش نفت تهران,21533,171820806,2015875215560,11550,11690,11620,70,0.61,11730,180,1.56,11550,12000,1400-7-14,2021-10-06
9,مديريت,س. و خدمات مديريت صند. ب كشوري,21335,14557930,144997726193,10071,10200,9935,-136,-1.35,9960,-111,-1.1,9858,10230,1400-7-14,2021-10-06
10,كالا,بورس كالاي ايران,20611,60565850,2206854678950,36010,35500,37810,1800,5,36440,430,1.19,34210,37810,1400-7-14,2021-10-06
11,خبنيان,بنيان ديزل,20342,1853123,276020467586,147581,140202,154960,7379,5,148949,1368,0.93,140202,154960,1400-7-14,2021-10-06
12,دي,بانك دي,18009,603874486,658606779657,1089,1100,1077,-12,-1.1,1091,2,0.18,1071,1120,1400-7-14,2021-10-06
