,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,خودرو,ايران‌ خودرو,16480,734256431,1469852373812,1933,1919,2029,96,4.97,2002,69,3.57,1902,2029,1400-10-20,2022-01-10
1,پالايش,صندوق پالايشي يكم-سهام,13423,13734834,963543057340,70120,69880,70690,570,0.81,70150,30,0.04,69280,70800,1400-10-20,2022-01-10
2,دارا يكم,صندوق واسطه گري مالي يكم-سهام,12596,9808944,1082721071800,109620,108850,111260,1640,1.5,110380,760,0.69,108250,111500,1400-10-20,2022-01-10
3,خاور,ايران خودرو ديزل,12202,609199626,749262155204,1255,1218,1246,-9,-0.72,1230,-25,-1.99,1218,1273,1400-10-20,2022-01-10
4,خساپا,سايپا,11313,456677780,780545430859,1665,1664,1732,67,4.02,1709,44,2.64,1622,1748,1400-10-20,2022-01-10
5,شپنا,پالايش نفت اصفهان,10884,122605627,704532534310,5880,5780,5800,-80,-1.36,5750,-130,-2.21,5610,5830,1400-10-20,2022-01-10
6,انرژي3,سايراشخاص بورس انرژي,7963,7835077,605097052210,77890,74100,79100,1210,1.55,77230,-660,-0.85,74000,80560,1400-10-20,2022-01-10
7,فرابورس,فرابورس ايران,6760,23777770,380832712970,15790,15360,16210,420,2.66,16020,230,1.46,15110,16500,1400-10-20,2022-01-10
8,شتران,پالايش نفت تهران,6034,81392025,302746760230,3794,3756,3749,-45,-1.19,3720,-74,-1.95,3651,3770,1400-10-20,2022-01-10
9,بركت,گروه دارويي بركت,5988,18947478,302761383900,16230,16000,16330,100,0.62,15980,-250,-1.54,15420,16600,1400-10-20,2022-01-10
10,فولاد,فولاد مباركه اصفهان,5983,49246139,493990561670,10060,10020,10060,0,0,10030,-30,-0.3,9960,10180,1400-10-20,2022-01-10
11,فملي,ملي‌ صنايع‌ مس‌ ايران‌,5941,82662644,582392593470,7110,7020,7130,20,0.28,7050,-60,-0.84,6960,7140,1400-10-20,2022-01-10
12,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,5915,214595444,522791628544,2345,2317,2462,117,4.99,2436,91,3.88,2317,2462,1400-10-20,2022-01-10
13,كالا,بورس كالاي ايران,5715,20278413,539011444420,25890,25680,27180,1290,4.98,26580,690,2.67,24630,27180,1400-10-20,2022-01-10
14,كمند,صندوق س. با درآمد ثابت كمند,5657,220130288,2207406495047,10023,10028,10028,5,0.05,10028,5,0.05,10027,10029,1400-10-20,2022-01-10
15,شبندر,پالايش نفت بندرعباس,4857,51628962,325611031400,6280,6220,6350,70,1.11,6310,30,0.48,6120,6420,1400-10-20,2022-01-10
16,وبملت,بانك ملت,4798,157634712,506632062463,3138,3148,3230,92,2.93,3214,76,2.42,3090,3280,1400-10-20,2022-01-10
17,وبصادر,بانك صادرات ايران,4553,140729558,281518561154,1949,1949,2039,90,4.62,2000,51,2.62,1913,2045,1400-10-20,2022-01-10
18,وتجارت,بانك تجارت,4345,158214125,304345092240,1904,1895,1944,40,2.1,1924,20,1.05,1856,1975,1400-10-20,2022-01-10
19,توسن,توسعه سامانه ي نرم افزاري نگين,4254,7912879,179365423850,22150,22650,22450,300,1.35,22650,500,2.26,22250,23250,1400-10-20,2022-01-10
20,كدما,معدني‌ دماوند,4221,3278210,205569335910,65270,62500,63100,-2170,-3.32,62710,-2560,-3.92,62010,64590,1400-10-20,2022-01-10
21,خبهمن,گروه‌بهمن‌,4146,137603053,277766271389,1969,1979,2039,70,3.56,2019,50,2.54,1937,2060,1400-10-20,2022-01-10
22,خپارس,پارس‌ خودرو,4029,189193031,204005692586,1061,1031,1086,25,2.36,1078,17,1.6,1031,1108,1400-10-20,2022-01-10
