,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,پالايش,صندوق پالايشي يكم-سهام,15190,12660225,859121626690,69470,68790,68130,-1340,-1.93,67860,-1610,-2.32,67120,68840,1400-10-28,2022-01-18
1,دارا يكم,صندوق واسطه گري مالي يكم-سهام,13175,7720673,810153259060,108200,106990,104960,-3240,-2.99,104930,-3270,-3.02,103750,107280,1400-10-28,2022-01-18
2,فولاد,فولاد مباركه اصفهان,9512,83956395,804643408120,9930,9820,9540,-390,-3.93,9580,-350,-3.52,9440,9830,1400-10-28,2022-01-18
3,شپنا,پالايش نفت اصفهان,8921,114771386,594899519770,5420,5330,5210,-210,-3.87,5180,-240,-4.43,5150,5370,1400-10-28,2022-01-18
4,شتران,پالايش نفت تهران,7855,116784538,402838677099,3556,3501,3470,-86,-2.42,3449,-107,-3.01,3379,3544,1400-10-28,2022-01-18
5,خساپا,سايپا,6265,230409293,363469794999,1653,1620,1571,-82,-4.96,1577,-76,-4.6,1571,1639,1400-10-28,2022-01-18
6,شبندر,پالايش نفت بندرعباس,5761,79409720,488418040040,6330,6300,6210,-120,-1.9,6150,-180,-2.84,6050,6300,1400-10-28,2022-01-18
7,فملي,ملي‌ صنايع‌ مس‌ ايران‌,5664,65266494,445549821370,6970,6970,6790,-180,-2.58,6830,-140,-2.01,6730,6970,1400-10-28,2022-01-18
8,خودرو,ايران‌ خودرو,5660,234613428,456739217757,2034,1990,1933,-101,-4.97,1947,-87,-4.28,1933,2009,1400-10-28,2022-01-18
9,كمند,صندوق س. با درآمد ثابت كمند,5308,207238253,2088053236904,10070,10076,10076,6,0.06,10076,6,0.06,10075,10076,1400-10-28,2022-01-18
10,نوري,پتروشيمي نوري,4958,2424245,239937704330,102160,101100,98970,-3190,-3.12,98970,-3190,-3.12,97980,102000,1400-10-28,2022-01-18
11,سمگا,گروه سرمايه گذاري ميراث فرهنگي,4372,69266087,693458953720,10010,9810,10100,90,0.9,10010,0,0,9510,10230,1400-10-28,2022-01-18
12,كرمان,س. توسعه و عمران استان كرمان,4321,175170448,141811767496,849,837,807,-42,-4.95,810,-39,-4.59,807,837,1400-10-28,2022-01-18
13,وتجارت,بانك تجارت,3999,153758907,266977657957,1816,1772,1726,-90,-4.96,1736,-80,-4.41,1726,1799,1400-10-28,2022-01-18
14,خپارس,پارس‌ خودرو,3982,174902687,174086516689,1042,1019,992,-50,-4.8,995,-47,-4.51,990,1024,1400-10-28,2022-01-18
15,وبملت,بانك ملت,3944,197048508,564970840700,3011,2890,2890,-121,-4.02,2867,-144,-4.78,2861,2957,1400-10-28,2022-01-18
16,كيان,صندوق س. با درآمد ثابت كيان,3837,77530660,2532580516828,32649,32666,32668,19,0.06,32666,17,0.05,32664,32668,1400-10-28,2022-01-18
17,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,3411,78189690,160095511970,2143,2157,2061,-82,-3.83,2048,-95,-4.43,2036,2157,1400-10-28,2022-01-18
18,فسبزوار,پارس فولاد سبزوار,3396,1968436,66613190680,34120,33750,34000,-120,-0.35,33840,-280,-0.82,33650,34200,1400-10-28,2022-01-18
19,فرابورس,فرابورس ايران,3268,20867952,292898919760,14480,14100,13760,-720,-4.97,14040,-440,-3.04,13760,15000,1400-10-28,2022-01-18
20,وخارزم,سرمايه گذاري خوارزمي,3118,45739281,177576023434,4059,3990,3858,-201,-4.95,3882,-177,-4.36,3857,4020,1400-10-28,2022-01-18
