,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,وهامون,سرمايه گذاري هامون صبا,2635796,419999198,798838474596,1000,1902,1902,902,90.2,1902,902,90.2,1902,1902,1400-5-6,2021-07-28
1,لطيف,محصولات كاغذي لطيف,62920,5467935,318259974404,60911,58001,57866,-3045,-5,58205,-2706,-4.44,57866,60500,1400-5-6,2021-07-28
2,سپيد,سپيد ماكيان,45714,3054493,85250899630,26590,27910,27910,1320,4.96,27910,1320,4.96,27910,27910,1400-5-6,2021-07-28
3,ولكار,ليزينگ كارآفرين,36476,21483134,86028584473,4077,3878,4095,18,0.44,4004,-73,-1.79,3874,4110,1400-5-6,2021-07-28
4,فملي,ملي‌ صنايع‌ مس‌ ايران‌,26808,240301880,3112826096270,12390,12500,13000,610,4.92,12950,560,4.52,12500,13000,1400-5-6,2021-07-28
5,گدنا,تهيه توزيع غذاي دنا آفرين فدك,21544,5857111,118865054938,21269,20300,20206,-1063,-5,20294,-975,-4.58,20206,21209,1400-5-6,2021-07-28
6,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,20711,32775238,134389510858,4129,4070,4128,-1,-0.02,4100,-29,-0.7,4050,4197,1400-5-6,2021-07-28
7,شستا,سرمايه گذاري تامين اجتماعي,20358,91557225,1129092793590,12470,12290,12280,-190,-1.52,12330,-140,-1.12,12150,12660,1400-5-6,2021-07-28
8,فگستر,گسترش صنايع روي ايرانيان,19360,7828602,110028838836,14718,14500,13983,-735,-4.99,14055,-663,-4.5,13983,14500,1400-5-6,2021-07-28
9,فتوسا,توليد و توسعه سرب روي ايرانيان,18399,5055554,71026972796,14576,14500,14000,-576,-3.95,14049,-527,-3.62,13848,14540,1400-5-6,2021-07-28
10,پالايش,صندوق پالايشي يكم-سهام,18243,12851570,895473716790,70060,69900,69400,-660,-0.94,69680,-380,-0.54,69010,70640,1400-5-6,2021-07-28
11,بركت,گروه دارويي بركت,15290,24765563,962424162630,38050,37900,39360,1310,3.44,38860,810,2.13,37610,39800,1400-5-6,2021-07-28
12,خساپا,سايپا,15247,416605397,700842861480,1729,1690,1668,-61,-3.53,1682,-47,-2.72,1647,1748,1400-5-6,2021-07-28
13,شپنا,پالايش نفت اصفهان,15135,82558843,978122569580,11880,11720,11700,-180,-1.52,11850,-30,-0.25,11610,12110,1400-5-6,2021-07-28
14,فولاد,فولاد مباركه اصفهان,13123,115208632,1221678979660,10540,10350,10650,110,1.04,10600,60,0.57,10350,10770,1400-5-6,2021-07-28
15,غكورش,صنعت غذايي كورش,12134,8837518,363801103700,40880,39900,40950,70,0.17,41170,290,0.71,39900,42280,1400-5-6,2021-07-28
16,چخزر,صنايع چوب خزر كاسپين,11479,2989916,115602809033,40037,39950,38130,-1907,-4.76,38664,-1373,-3.43,38036,40620,1400-5-6,2021-07-28
17,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,10886,246415826,616687231170,2590,2511,2500,-90,-3.47,2503,-87,-3.36,2461,2588,1400-5-6,2021-07-28
18,دارا يكم,صندوق واسطه گري مالي يكم-سهام,10599,4558304,531127712020,117430,116300,115930,-1500,-1.28,116520,-910,-0.77,115930,117950,1400-5-6,2021-07-28
19,بوعلي,پتروشيمي بوعلي سينا,10334,7024547,404829959130,55300,56980,58060,2760,4.99,57630,2330,4.21,55800,58060,1400-5-6,2021-07-28
20,شتران,پالايش نفت تهران,10087,63665174,583664370580,9290,9120,9060,-230,-2.48,9170,-120,-1.29,8950,9440,1400-5-6,2021-07-28
21,آريا,پليمر آريا ساسول,10007,7660357,728216729332,90770,92000,95308,4538,5,95063,4293,4.73,91950,95308,1400-5-6,2021-07-28
22,شاروم,پتروشيمي اروميه,9818,2724616,41204980273,15396,15000,15152,-244,-1.58,15123,-273,-1.77,14771,15576,1400-5-6,2021-07-28
23,زملارد,كشاورزي و دامپروري ملارد شير,9057,3262724,102477608060,31189,31310,30530,-659,-2.11,31409,220,0.71,29990,32446,1400-5-6,2021-07-28
