,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,تجليح,ح.تجلي توسعه معادن و فلزات,207361,1582115059,1582115059000,1000,1000,1000,0,0,1000,0,0,1000,1000,1400-9-2,2021-11-23
1,شستا,سرمايه گذاري تامين اجتماعي,46202,291597953,3442306373140,11370,11850,11660,290,2.55,11800,430,3.78,11610,11930,1400-9-2,2021-11-23
2,پالايش,صندوق پالايشي يكم-سهام,25666,25402132,1829369758600,73350,72390,71260,-2090,-2.85,72020,-1330,-1.81,71250,73070,1400-9-2,2021-11-23
3,دارا يكم,صندوق واسطه گري مالي يكم-سهام,18619,11803020,1365472604630,118350,116880,113940,-4410,-3.73,115690,-2660,-2.25,113900,117320,1400-9-2,2021-11-23
4,فجهان,مجتمع جهان فولاد سيرجان,11946,37509403,213276739664,5685,5668,5690,5,0.09,5686,1,0.02,5610,5710,1400-9-2,2021-11-23
5,وسديد,گروه ‌صنعتي‌سديد,11887,232392953,306643945973,1301,1340,1269,-32,-2.46,1320,19,1.46,1262,1340,1400-9-2,2021-11-23
6,فسبزوار,پارس فولاد سبزوار,11540,5238133,180502298610,34730,34730,34730,0,0,34460,-270,-0.78,34260,34770,1400-9-2,2021-11-23
7,شپنا,پالايش نفت اصفهان,10282,70083677,441310965760,6310,6360,6240,-70,-1.11,6300,-10,-0.16,6210,6420,1400-9-2,2021-11-23
8,بورس,بورس اوراق بهادار تهران,9630,66872480,845194612030,13200,12760,12570,-630,-4.77,12640,-560,-4.24,12540,13140,1400-9-2,2021-11-23
9,كيمياتك,آريان كيميا تك,8827,1348002,35823193110,27130,26910,26310,-820,-3.02,26580,-550,-2.03,26220,27190,1400-9-2,2021-11-23
10,بركت,گروه دارويي بركت,8815,22659009,523269320470,24240,23950,23030,-1210,-4.99,23090,-1150,-4.74,23030,23980,1400-9-2,2021-11-23
11,توسن,توسعه سامانه ي نرم افزاري نگين,8747,8545909,183871711919,20496,21520,21520,1024,5,21516,1020,4.98,21020,21520,1400-9-2,2021-11-23
12,انرژي3,سايراشخاص بورس انرژي,8733,5427482,527813238560,101830,99910,96740,-5090,-5,97250,-4580,-4.5,96740,101200,1400-9-2,2021-11-23
13,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,8555,219869118,562484989610,2664,2641,2531,-133,-4.99,2558,-106,-3.98,2531,2650,1400-9-2,2021-11-23
14,كدما,معدني‌ دماوند,8525,6233073,547910496850,84920,86290,87650,2730,3.21,87900,2980,3.51,83000,89160,1400-9-2,2021-11-23
15,فولاد,فولاد مباركه اصفهان,8463,39776506,433959061350,11130,11120,10820,-310,-2.79,10910,-220,-1.98,10800,11130,1400-9-2,2021-11-23
16,شفن,پتروشيمي فناوران,8108,50165787,851113505010,16170,16970,16970,800,4.95,16970,800,4.95,16550,16970,1400-9-2,2021-11-23
17,مديريت,س. و خدمات مديريت صند. ب كشوري,7964,6497969,60975256870,9356,9400,9420,64,0.68,9384,28,0.3,9270,9530,1400-9-2,2021-11-23
18,شفنح,ح . پتروشيمي فناوران,7835,59424112,813319052590,13110,13480,13600,490,3.74,13690,580,4.42,13330,14000,1400-9-2,2021-11-23
19,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,7195,103839090,310026021131,3060,3054,3012,-48,-1.57,2986,-74,-2.42,2950,3054,1400-9-2,2021-11-23
20,وبملت,بانك ملت,7109,137998861,435171961112,3200,3200,3114,-86,-2.69,3153,-47,-1.47,3106,3218,1400-9-2,2021-11-23
21,كالا,بورس كالاي ايران,6759,15336203,449450633080,30550,29890,29030,-1520,-4.98,29310,-1240,-4.06,29030,30430,1400-9-2,2021-11-23
22,شبندر,پالايش نفت بندرعباس,6654,67753786,443121392870,6640,6640,6480,-160,-2.41,6540,-100,-1.51,6470,6660,1400-9-2,2021-11-23
23,خبهمن,گروه‌بهمن‌,6635,177084576,363958991502,2109,2092,2057,-52,-2.47,2055,-54,-2.56,2026,2120,1400-9-2,2021-11-23
24,فرابورس,فرابورس ايران,5948,11661981,251020269829,22369,22300,21268,-1101,-4.92,21525,-844,-3.77,21251,22300,1400-9-2,2021-11-23
25,فوكا,فولاد كاويان,5474,45162632,754269250999,16800,16800,16440,-360,-2.14,16701,-99,-0.59,16296,17090,1400-9-2,2021-11-23
26,تسه0008,امتيازتسهيلات مسكن آبان1400,5368,133071,104206890750,797521,772000,780000,-17521,-2.2,783092,-14429,-1.81,760200,798000,1400-9-2,2021-11-23
27,شگويا,پتروشيمي تندگويان,5295,23713079,271226748184,11088,11600,11282,194,1.75,11438,350,3.16,11230,11635,1400-9-2,2021-11-23
28,غنوش,نوش‌ مازندران‌,5124,25878898,359169198230,13360,14020,14020,660,4.94,13880,520,3.89,12920,14020,1400-9-2,2021-11-23
