,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,مديريت,س. و خدمات مديريت صند. ب كشوري,58461,33254451,368991388296,10568,11096,11096,528,5,11096,528,5,11096,11096,1400-6-21,2021-09-12
1,پالايش,صندوق پالايشي يكم-سهام,48145,45434569,3595167248530,83840,82400,79050,-4790,-5.71,79130,-4710,-5.62,77450,82460,1400-6-21,2021-09-12
2,شستا,سرمايه گذاري تامين اجتماعي,28764,134219010,1743471601970,13580,13420,13020,-560,-4.12,12990,-590,-4.34,12910,13450,1400-6-21,2021-09-12
3,سپيد,سپيد ماكيان,28641,8507940,519426033800,63620,61110,61300,-2320,-3.65,61050,-2570,-4.04,60440,63670,1400-6-21,2021-09-12
4,دارا يكم,صندوق واسطه گري مالي يكم-سهام,23079,11846320,1535167638600,137170,135200,129850,-7320,-5.34,129590,-7580,-5.53,126500,135220,1400-6-21,2021-09-12
5,فرابورس,فرابورس ايران,18341,41001921,1392704407540,33302,33968,34967,1665,5,33967,665,2,32001,34967,1400-6-21,2021-09-12
6,شپنا,پالايش نفت اصفهان,18149,131681914,1747781782240,13910,13830,13230,-680,-4.89,13270,-640,-4.6,13220,13850,1400-6-21,2021-09-12
7,دي,بانك دي,17404,461090692,553852370759,1260,1230,1197,-63,-5,1201,-59,-4.68,1197,1230,1400-6-21,2021-09-12
8,فولاد,فولاد مباركه اصفهان,17391,106561064,1200061894020,11580,11440,11320,-260,-2.25,11260,-320,-2.76,11080,11450,1400-6-21,2021-09-12
9,وهامون,سرمايه گذاري هامون صبا,17359,43057983,182450975247,4446,4311,4224,-222,-4.99,4237,-209,-4.7,4224,4346,1400-6-21,2021-09-12
10,بركت,گروه دارويي بركت,17140,34665515,1421215434650,42670,41900,40540,-2130,-4.99,41000,-1670,-3.91,40540,43250,1400-6-21,2021-09-12
11,خساپا,سايپا,16386,458830421,854708350668,1954,1929,1857,-97,-4.96,1863,-91,-4.66,1857,1929,1400-6-21,2021-09-12
12,خودرو,ايران‌ خودرو,15763,389901970,802709175348,2160,2130,2052,-108,-5,2059,-101,-4.68,2052,2150,1400-6-21,2021-09-12
13,شبندر,پالايش نفت بندرعباس,15647,252282310,1560064118360,6470,6320,6150,-320,-4.95,6180,-290,-4.48,6150,6420,1400-6-21,2021-09-12
14,فملي,ملي‌ صنايع‌ مس‌ ايران‌,14629,74197866,990967413920,13910,13690,13400,-510,-3.67,13360,-550,-3.95,13220,13800,1400-6-21,2021-09-12
15,شتران,پالايش نفت تهران,13293,123539694,1309889889290,11120,10900,10580,-540,-4.86,10600,-520,-4.68,10570,11000,1400-6-21,2021-09-12
16,آبادا,توليد نيروي برق آبادان,11693,9472732,148636648260,15270,15790,15920,650,4.26,15690,420,2.75,14610,16030,1400-6-21,2021-09-12
17,وتجارت,بانك تجارت,9046,164816790,389815174160,2465,2470,2394,-71,-2.88,2365,-100,-4.06,2342,2470,1400-6-21,2021-09-12
18,نوري,پتروشيمي نوري,8987,5110419,536827751090,109100,108000,105190,-3910,-3.58,105050,-4050,-3.71,103650,109000,1400-6-21,2021-09-12
19,وبرق,س.کارکنان صنعت برق زنجان وقزوي,8835,6316889,724811850117,113777,116700,111106,-2671,-2.35,114742,965,0.85,110364,117190,1400-6-21,2021-09-12
20,لپارس,پارس‌ الكتريك‌,8490,6314908,886194749030,136440,143260,143260,6820,5,140330,3890,2.85,131500,143260,1400-6-21,2021-09-12
21,وبملت,بانك ملت,8313,174667991,664775941869,3952,3925,3819,-133,-3.37,3806,-146,-3.69,3765,3960,1400-6-21,2021-09-12
22,لطيف,محصولات كاغذي لطيف,8069,1866426,98668044402,55357,55357,53500,-1857,-3.35,52865,-2492,-4.5,52590,55357,1400-6-21,2021-09-12
23,وملي,گروه‌ صنعتي‌ ملي‌ (هلدينگ‌,7399,2593051,587794914780,230550,225000,229000,-1550,-0.67,226680,-3870,-1.68,219030,239770,1400-6-21,2021-09-12
24,بوعلي,پتروشيمي بوعلي سينا,7205,5108177,351988619290,71180,72700,69040,-2140,-3.01,68910,-2270,-3.19,67630,72700,1400-6-21,2021-09-12
25,ذوب,سهامي ذوب آهن  اصفهان,7173,152289039,641893932622,4329,4210,4309,-20,-0.46,4215,-114,-2.63,4130,4328,1400-6-21,2021-09-12
26,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,7057,26926166,140377680820,5450,5370,5220,-230,-4.22,5210,-240,-4.4,5180,5430,1400-6-21,2021-09-12
27,ولكار,ليزينگ كارآفرين,6913,6947992,33082584847,4989,4950,4741,-248,-4.97,4761,-228,-4.57,4740,4950,1400-6-21,2021-09-12
28,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,6836,47214190,195142690961,4304,4280,4145,-159,-3.69,4133,-171,-3.97,4089,4280,1400-6-21,2021-09-12
29,آريا,پليمر آريا ساسول,6766,2180126,239643026426,113789,114000,111550,-2239,-1.97,109922,-3867,-3.4,108100,114000,1400-6-21,2021-09-12
