,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,كيمياتك,آريان كيميا تك,59279,14339487,486538793910,32320,33930,33930,1610,4.98,33930,1610,4.98,33930,33930,1400-6-29,2021-09-20
1,فجهان,مجتمع جهان فولاد سيرجان,32042,47171987,332939884246,6722,7058,7058,336,5,7058,336,5,7058,7058,1400-6-29,2021-09-20
2,وهامون,سرمايه گذاري هامون صبا,29416,60305016,213990378432,3669,3600,3530,-139,-3.79,3548,-121,-3.3,3486,3660,1400-6-29,2021-09-20
3,پالايش,صندوق پالايشي يكم-سهام,25944,29108801,2234011310390,75600,77350,76050,450,0.6,76750,1150,1.52,75860,77640,1400-6-29,2021-09-20
4,بركت,گروه دارويي بركت,21726,38235085,1410492394860,37860,36800,36260,-1600,-4.23,36890,-970,-2.56,36010,38300,1400-6-29,2021-09-20
5,شستا,سرمايه گذاري تامين اجتماعي,16348,69226423,898140301560,12870,13130,12990,120,0.93,12970,100,0.78,12850,13170,1400-6-29,2021-09-20
6,سپيد,سپيد ماكيان,15798,9049639,540248197460,57170,58840,59980,2810,4.92,59700,2530,4.43,57360,60020,1400-6-29,2021-09-20
7,دارا يكم,صندوق واسطه گري مالي يكم-سهام,15225,8700591,1115762504090,126880,128940,127300,420,0.33,128240,1360,1.07,126880,129790,1400-6-29,2021-09-20
8,دي,بانك دي,15035,454713744,513260453786,1118,1144,1119,1,0.09,1129,11,0.98,1117,1149,1400-6-29,2021-09-20
9,حشكوه,دليجان طلايي شكوه پارس,13374,39595826,123962294411,3210,3114,3190,-20,-0.62,3131,-79,-2.46,3114,3210,1400-6-29,2021-09-20
10,خودرو,ايران‌ خودرو,11719,300781914,584747943030,1944,1970,1919,-25,-1.29,1944,0,0,1908,1980,1400-6-29,2021-09-20
11,سپيدار,سپيدار سيستم آسيا,11621,4580219,90103763228,18770,19010,19708,938,5,19672,902,4.81,18850,19708,1400-6-29,2021-09-20
12,فولاد,فولاد مباركه اصفهان,10858,66306057,694784135400,10440,10410,10470,30,0.29,10480,40,0.38,10390,10590,1400-6-29,2021-09-20
13,حگردش,ريل گردش ايرانيان,10512,28373491,85173755354,3074,3030,2983,-91,-2.96,3002,-72,-2.34,2982,3130,1400-6-29,2021-09-20
14,خساپا,سايپا,10170,303590052,550786945699,1818,1822,1799,-19,-1.05,1814,-4,-0.22,1783,1849,1400-6-29,2021-09-20
15,فملي,ملي‌ صنايع‌ مس‌ ايران‌,9928,57727068,712857277080,12180,12040,12400,220,1.81,12350,170,1.4,12040,12500,1400-6-29,2021-09-20
16,كرمان,س. توسعه و عمران استان كرمان,9609,373356950,453713265792,1166,1178,1224,58,4.97,1215,49,4.2,1170,1224,1400-6-29,2021-09-20
17,گدنا,تهيه توزيع غذاي دنا آفرين فدك,9476,4760805,103209606095,21676,21520,21452,-224,-1.03,21679,3,0.01,21000,22288,1400-6-29,2021-09-20
18,لطيف,محصولات كاغذي لطيف,9290,1137993,54838064313,47747,46220,47222,-525,-1.1,48188,441,0.92,46220,50120,1400-6-29,2021-09-20
19,كدما,معدني‌ دماوند,8895,4071236,700312920250,178510,169590,169590,-8920,-5,172010,-6500,-3.64,169590,182380,1400-6-29,2021-09-20
20,شپنا,پالايش نفت اصفهان,8405,40294859,500628851890,12270,12440,12400,130,1.06,12420,150,1.22,12300,12570,1400-6-29,2021-09-20
21,شبندر,پالايش نفت بندرعباس,8214,113826871,688171074630,5930,6000,6080,150,2.53,6050,120,2.02,5920,6130,1400-6-29,2021-09-20
22,ولكار,ليزينگ كارآفرين,7950,2780573,11829287566,4233,4130,4300,67,1.58,4251,18,0.43,4130,4380,1400-6-29,2021-09-20
23,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,7435,152522480,402802175659,2650,2620,2622,-28,-1.06,2641,-9,-0.34,2582,2690,1400-6-29,2021-09-20
24,شصدف,صنعتي دوده فام,7399,8329706,300415875685,37673,36560,35790,-1883,-5,36066,-1607,-4.27,35790,38000,1400-6-29,2021-09-20
25,توسن,توسعه سامانه ي نرم افزاري نگين,7227,1828320,15922838880,8295,8709,8709,414,4.99,8680,385,4.64,8709,8709,1400-6-29,2021-09-20
26,چخزر,صنايع چوب خزر كاسپين,7041,678097,24688627602,36167,35620,35822,-345,-0.95,36409,242,0.67,35600,37185,1400-6-29,2021-09-20
27,شاروم,پتروشيمي اروميه,6943,3341720,61015739730,18037,17500,18460,423,2.35,18259,222,1.23,17500,18790,1400-6-29,2021-09-20
28,فسبزوار,پارس فولاد سبزوار,6895,1777597,62642518280,33570,35240,35240,1670,4.97,35240,1670,4.97,35240,35240,1400-6-29,2021-09-20
29,رافزا,رايان هم افزا,6704,1549489,136087636307,90732,87000,86250,-4482,-4.94,87827,-2905,-3.2,86196,91000,1400-6-29,2021-09-20
30,كمند,صندوق س. با درآمد ثابت كمند,6595,266755298,2688192543368,10071,10077,10077,6,0.06,10077,6,0.06,10077,10079,1400-6-29,2021-09-20
31,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,6514,16708840,84592604930,5000,5040,5000,0,0,5060,60,1.2,4990,5200,1400-6-29,2021-09-20
32,غزر,صنعتي زر ماكارون,6457,3760290,104743490400,26610,26910,27940,1330,5,27860,1250,4.7,26910,27940,1400-6-29,2021-09-20
33,ولپارس,ليزينگ پارسيان,6419,21843787,117615241000,5580,5580,5320,-260,-4.66,5380,-200,-3.58,5310,5690,1400-6-29,2021-09-20
34,فگستر,گسترش صنايع روي ايرانيان,6322,1799947,25316926001,14119,13800,13942,-177,-1.25,14065,-54,-0.38,13800,14524,1400-6-29,2021-09-20
35,زملارد,كشاورزي و دامپروري ملارد شير,6321,1231688,35957354599,28401,28845,29699,1298,4.57,29194,793,2.79,28411,29790,1400-6-29,2021-09-20
36,شتران,پالايش نفت تهران,6269,47518231,479989778920,9980,10040,10070,90,0.9,10100,120,1.2,10000,10230,1400-6-29,2021-09-20
37,فتوسا,توليد و توسعه سرب روي ايرانيان,6060,2264066,31698044149,13838,13600,14050,212,1.53,14000,162,1.17,13600,14259,1400-6-29,2021-09-20
38,نوري,پتروشيمي نوري,5877,3129839,324350070410,103620,102510,102700,-920,-0.89,103630,10,0.01,102380,106000,1400-6-29,2021-09-20
39,قثابت,قند ثابت‌ خراسان‌,5795,90902586,299193452094,3439,3268,3268,-171,-4.97,3291,-148,-4.3,3268,3407,1400-6-29,2021-09-20
40,وكبهمن,مديريت سرمايه گذاري كوثربهمن,5750,1592086,18649349240,11359,11250,11898,539,4.75,11714,355,3.13,11250,11910,1400-6-29,2021-09-20
41,ثبهساز,بهساز كاشانه تهران,5704,38193482,81481431647,2104,2125,2124,20,0.95,2133,29,1.38,2100,2187,1400-6-29,2021-09-20
42,بوعلي,پتروشيمي بوعلي سينا,5406,1777762,120763971590,66820,66600,67510,690,1.03,67930,1110,1.66,66600,69200,1400-6-29,2021-09-20
43,صبا,سرمايه گذاري صبا تامين,5357,27322997,192783633209,6978,7200,6967,-11,-0.16,7056,78,1.12,6942,7200,1400-6-29,2021-09-20
44,ثاميد,توسعه و عمران اميد,5229,36342189,57465635685,1541,1537,1595,54,3.5,1581,40,2.6,1537,1610,1400-6-29,2021-09-20
45,چكاپا,گروه صنايع كاغذ پارس,5206,59430336,226834015334,3930,3821,3736,-194,-4.94,3817,-113,-2.88,3734,3980,1400-6-29,2021-09-20
46,وسكرشا,س.سهام عدالت استان كرمانشاه,5194,275916051,161013026711,608,578,580,-28,-4.61,584,-24,-3.95,578,598,1400-6-29,2021-09-20
47,كماسه,تامين‌ ماسه‌ ريخته‌گري‌,5083,88177428,533399139800,5800,6090,6090,290,5,6050,250,4.31,5790,6090,1400-6-29,2021-09-20
48,وبملت,بانك ملت,5003,130854079,497684963855,3785,3800,3785,0,0,3803,18,0.48,3753,3870,1400-6-29,2021-09-20
49,خپارس,پارس‌ خودرو,4995,176595622,198371194336,1127,1149,1116,-11,-0.98,1123,-4,-0.35,1104,1149,1400-6-29,2021-09-20
50,پارند2,صندوق س. پارند پايدار سپهر,4980,498000000,498000000,10072,1,1,-10071,-99.99,1,-10071,-99.99,1,1,1400-6-29,2021-09-20
51,امين,تامين سرمايه امين,4943,3066661,30219533940,9810,9870,9860,50,0.51,9840,30,0.31,9800,9950,1400-6-29,2021-09-20
52,غكورش,صنعت غذايي كورش,4905,2327541,101739244750,42570,42610,43760,1190,2.8,43710,1140,2.68,42610,44270,1400-6-29,2021-09-20
53,وسپهر,سرمايه گذاري مالي سپهرصادرات,4853,11838835,96031579559,7829,7633,8220,391,4.99,8108,279,3.56,7633,8220,1400-6-29,2021-09-20
54,كزغال,زغال سنگ پروده طبس,4713,1035419,38527934332,36795,36600,37104,309,0.84,37210,415,1.13,36600,37740,1400-6-29,2021-09-20
55,كتوكا,توليدي و خدمات صنايع نسوز توكا,4672,13404516,271605726633,20278,19265,21090,812,4,20262,-16,-0.08,19265,21291,1400-6-29,2021-09-20
56,وتجارت,بانك تجارت,4613,97893554,221719048649,2258,2240,2252,-6,-0.27,2265,7,0.31,2238,2294,1400-6-29,2021-09-20
57,آريا,پليمر آريا ساسول,4496,1137520,117862754794,102526,103450,102800,274,0.27,103614,1088,1.06,102527,105940,1400-6-29,2021-09-20
58,حسير,ريل سير كوثر,4443,21459857,837943054081,39178,37804,40680,1502,3.83,39047,-131,-0.33,37220,40800,1400-6-29,2021-09-20
59,بپيوند,برق و انرژي پيوندگستر پارس,4420,1883280,21959528589,11605,11410,11562,-43,-0.37,11660,55,0.47,11410,11900,1400-6-29,2021-09-20
60,سنير,سيمان‌ سفيد ني‌ريز,4333,1998138,263818655290,138050,132510,131150,-6900,-5,132030,-6020,-4.36,131150,138000,1400-6-29,2021-09-20
61,غگيلا,شيرپاستوريزه پگاه گيلان,4326,3956135,92949585073,23767,23529,23000,-767,-3.23,23495,-272,-1.14,22579,24590,1400-6-29,2021-09-20
62,وخارزم,سرمايه گذاري خوارزمي,4295,46764641,249081075320,5240,5460,5280,40,0.76,5330,90,1.72,5240,5460,1400-6-29,2021-09-20
63,سيتا,سرمايه گذاري سيمان تامين,4270,5343225,71965230120,13490,13320,13390,-100,-0.74,13470,-20,-0.15,13320,13760,1400-6-29,2021-09-20
