,نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین,تاریخ,gregorian_date
0,سپيد,سپيد ماكيان,66298,43441127,1100291841060,18000,25200,26460,8460,47,25330,7330,40.72,25200,26460,1400-5-4,2021-07-26
1,لطيف,محصولات كاغذي لطيف,35723,6077402,387659781547,65636,67500,62355,-3281,-5,63787,-1849,-2.82,62355,68250,1400-5-4,2021-07-26
2,ولكار,ليزينگ كارآفرين,25707,31541026,133582866844,4427,4466,4206,-221,-4.99,4235,-192,-4.34,4206,4470,1400-5-4,2021-07-26
3,شستا,سرمايه گذاري تامين اجتماعي,24919,99109915,1284479355010,13030,13050,12870,-160,-1.23,12960,-70,-0.54,12820,13260,1400-5-4,2021-07-26
4,بركت,گروه دارويي بركت,19092,30686481,1214158145260,40620,40990,39080,-1540,-3.79,39570,-1050,-2.58,39000,40990,1400-5-4,2021-07-26
5,فگستر,گسترش صنايع روي ايرانيان,16762,8254236,125344956827,14888,14950,14990,102,0.69,15186,298,2,14890,15540,1400-5-4,2021-07-26
6,ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,16690,34692780,148222467295,4240,4251,4248,8,0.19,4272,32,0.75,4221,4333,1400-5-4,2021-07-26
7,پالايش,صندوق پالايشي يكم-سهام,16149,12264718,874364349340,71310,71330,71110,-200,-0.28,71290,-20,-0.03,71050,71850,1400-5-4,2021-07-26
8,فتوسا,توليد و توسعه سرب روي ايرانيان,13799,3648675,55277819886,14757,15130,15050,293,1.99,15150,393,2.66,14950,15350,1400-5-4,2021-07-26
9,چخزر,صنايع چوب خزر كاسپين,12241,5558374,222377608010,39935,39783,40820,885,2.22,40008,73,0.18,38070,41930,1400-5-4,2021-07-26
10,كاما,باما,11867,86051334,1072645562850,12010,12610,12340,330,2.75,12470,460,3.83,12200,12610,1400-5-4,2021-07-26
11,اپال,فرآوري معدني اپال كاني پارس,11642,6997215,145979860520,20590,20950,20890,300,1.46,20860,270,1.31,20500,21120,1400-5-4,2021-07-26
12,دارا يكم,صندوق واسطه گري مالي يكم-سهام,11329,5458432,657792246180,121130,120570,119940,-1190,-0.98,120510,-620,-0.51,119500,121750,1400-5-4,2021-07-26
13,كرمان,س. توسعه و عمران استان كرمان,11273,322810278,434146590462,1383,1372,1327,-56,-4.05,1345,-38,-2.75,1314,1420,1400-5-4,2021-07-26
14,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,10423,210932672,571483364570,2776,2776,2667,-109,-3.93,2709,-67,-2.41,2656,2819,1400-5-4,2021-07-26
15,غكورش,صنعت غذايي كورش,10331,20092262,831422125600,39440,41410,41410,1970,4.99,41380,1940,4.92,39870,41410,1400-5-4,2021-07-26
16,پترول,گ.س.وت.ص.پتروشيمي خليج فارس,9863,62600021,600663484910,9300,9430,9540,240,2.58,9600,300,3.23,9350,9760,1400-5-4,2021-07-26
17,بوعلي,پتروشيمي بوعلي سينا,8763,9697403,514244302430,50570,52000,53090,2520,4.98,53030,2460,4.86,51590,53090,1400-5-4,2021-07-26
18,گدنا,تهيه توزيع غذاي دنا آفرين فدك,8342,2915544,63543521664,21434,21600,21765,331,1.54,21795,361,1.68,20363,22200,1400-5-4,2021-07-26
19,غگيلا,شيرپاستوريزه پگاه گيلان,8281,14957761,302794854177,19570,20548,20500,930,4.75,20243,673,3.44,19200,20548,1400-5-4,2021-07-26
20,ثبهساز,بهساز كاشانه تهران,7650,34327647,75924261861,2240,2226,2171,-69,-3.08,2212,-28,-1.25,2166,2268,1400-5-4,2021-07-26
21,كزغال,زغال سنگ پروده طبس,7441,3065738,105919608920,34892,35000,34220,-672,-1.93,34549,-343,-0.98,34101,35750,1400-5-4,2021-07-26
22,غزر,صنعتي زر ماكارون,7241,3315370,78667752910,23740,23740,23670,-70,-0.29,23730,-10,-0.04,22580,24200,1400-5-4,2021-07-26
23,زملارد,كشاورزي و دامپروري ملارد شير,7159,1781056,53065148235,29499,29340,30201,702,2.38,29794,295,1,28813,30400,1400-5-4,2021-07-26
24,نوري,پتروشيمي نوري,6762,6296144,508311083880,79670,79400,81060,1390,1.74,80730,1060,1.33,79210,82440,1400-5-4,2021-07-26
25,رافزا,رايان هم افزا,6653,792816,61923694977,79801,78700,77200,-2601,-3.26,78106,-1695,-2.12,76850,80590,1400-5-4,2021-07-26
