Open,Low,High,Close,Date,symbol,volume,gregorian_date,SMA5,EWMA5,RSI
2520.0,2490.0,2690.0,2630.0,1400-1-7,خودرو,878226906,2021-03-27,,2630.0,
2670.0,2590.0,2730.0,2650.0,1400-1-8,خودرو,343600591,2021-03-28,,2642.0000000000005,
2640.0,2600.0,2640.0,2610.0,1400-1-10,خودرو,123895903,2021-03-30,,2626.842105263158,
2560.0,2560.0,2580.0,2560.0,1400-1-11,خودرو,78264146,2021-03-31,,2599.076923076923,
2510.0,2510.0,2510.0,2540.0,1400-1-14,خودرو,22306197,2021-04-03,2598.0,2576.3981042654027,
2490.0,2490.0,2490.0,2520.0,1400-1-15,خودرو,21634453,2021-04-04,2576.0,2555.789473684211,
2470.0,2470.0,2470.0,2470.0,1400-1-16,خودرو,61027532,2021-04-05,2540.0,2525.4152501214185,
2450.0,2430.0,2520.0,2440.0,1400-1-17,خودرو,379566063,2021-04-06,2506.0,2495.7874702616973,
2400.0,2400.0,2430.0,2400.0,1400-1-18,خودرو,56038847,2021-04-07,2474.0,2463.005581346826,
2360.0,2360.0,2360.0,2380.0,1400-1-21,خودرو,20540882,2021-04-10,2442.0,2434.848772081,
2340.0,2340.0,2340.0,2340.0,1400-1-22,خودرو,94142350,2021-04-11,2406.0,2402.8627233736343,
2310.0,2300.0,2350.0,2310.0,1400-1-23,خودرو,594386551,2021-04-12,2374.0,2371.668054120168,
2370.0,2310.0,2430.0,2360.0,1400-1-24,خودرو,544207657,2021-04-13,2358.0,2367.758615145912,
2350.0,2320.0,2370.0,2330.0,1400-1-25,خودرو,350945824,2021-04-14,2344.0,2355.1291480168716,
2290.0,2290.0,2310.0,2290.0,1400-1-28,خودرو,69042105,2021-04-17,2326.0,2333.3697409615816,16.075218430336548
2250.0,2250.0,2250.0,2280.0,1400-1-29,خودرو,9610242,2021-04-18,2314.0,2315.5527019555184,15.544891291328454
2240.0,2240.0,2270.0,2240.0,1400-1-30,خودرو,275315500,2021-04-19,2300.0,2290.342881029989,13.610650545265173
2190.0,2160.0,2210.0,2160.0,1400-2-1,خودرو,214824503,2021-04-21,2260.0,2246.8658357344716,10.733937307039724
2100.0,2100.0,2140.0,2100.0,1400-2-4,خودرو,318688740,2021-04-24,2214.0,2197.8884638071827,9.16872706851035
2040.0,2040.0,2040.0,2080.0,1400-2-5,خودرو,19186276,2021-04-25,2172.0,2158.580488169955,8.712660891211229
2020.0,2020.0,2060.0,2020.0,1400-2-6,خودرو,766152856,2021-04-26,2120.0,2112.37772911743,7.506363592353168
2050.0,2010.0,2120.0,2060.0,1400-2-7,خودرو,661773678,2021-04-27,2084.0,2094.916152213122,15.869171730901016
2060.0,2020.0,2180.0,2120.0,1400-2-8,خودرو,807459265,2021-04-28,2076.0,2103.2781799054537,26.590928538440792
2130.0,2060.0,2190.0,2100.0,1400-2-11,خودرو,590218523,2021-05-01,2076.0,2102.185388354996,25.42765838716535
2040.0,2040.0,2040.0,2079.0,1400-2-12,خودرو,19594911,2021-05-02,2075.8,2094.456619494303,24.229102232199395
2017.0,2017.0,2017.0,2058.0,1400-2-13,خودرو,19545141,2021-05-03,2083.4,2082.3040921522397,23.058606691883895
1997.0,1997.0,2027.0,1999.0,1400-2-15,خودرو,769114887,2021-05-05,2071.2,2054.5355726826206,20.11801356468918
2000.0,1940.0,2020.0,1952.0,1400-2-18,خودرو,149119762,2021-05-08,2037.6,2020.3566474008062,18.13407667210464
1894.0,1894.0,1894.0,1894.0,1400-2-19,خودرو,61487751,2021-05-09,1996.4,1978.2374354503304,16.03286967557969
1838.0,1838.0,1924.0,1858.0,1400-2-20,خودرو,784428921,2021-05-10,1952.2,1938.158081282579,14.88035645498259
1910.0,1840.0,1969.0,1945.0,1400-2-21,خودرو,635037324,2021-05-11,1929.6,1940.438728784248,28.29516631950868
2010.0,1887.0,2030.0,1936.0,1400-2-22,خودرو,601320806,2021-05-12,1917.0,1938.9591490934329,27.80694588025824
1875.0,1875.0,2009.0,1950.0,1400-2-25,خودرو,355840919,2021-05-15,1916.6,1942.6394384157873,29.83506764866638
