Open,Low,High,Close,Date,symbol,volume,gregorian_date,SMA5,EWMA5,RSI
72000.0,72000.0,78890.0,77110.0,1400-8-26,خلنت,607568,2021-11-17,79516.0,79380.84386086177,34.47512900764231
80950.0,78960.0,80960.0,80800.0,1400-8-29,خلنت,656196,2021-11-20,78758.0,79853.89590724118,40.32860435481662
83800.0,76860.0,83950.0,78610.0,1400-8-30,خلنت,452130,2021-11-21,78126.0,79439.26393816079,38.15035006287068
77510.0,74680.0,80990.0,75020.0,1400-9-1,خلنت,719636,2021-11-22,77336.0,77966.17595877386,34.82930190920365
76000.0,71270.0,76000.0,71700.0,1400-9-2,خلنت,267449,2021-11-23,76648.0,75877.45063918257,32.05060489566948
68800.0,68120.0,75280.0,72350.0,1400-9-3,خلنت,1212830,2021-11-24,75696.0,74701.63375945504,33.1746853417132
74980.0,72360.0,75960.0,74990.0,1400-9-6,خلنت,386773,2021-11-27,74534.0,74797.7558396367,37.68376839327342
77800.0,72200.0,77800.0,74960.0,1400-9-7,خلنت,427636,2021-11-28,73804.0,74851.83722642447,37.652676648924164
76400.0,74000.0,77050.0,75410.0,1400-9-8,خلنت,303018,2021-11-29,73882.0,75037.89148428298,38.47271554482266
74880.0,71640.0,74880.0,72220.0,1400-9-9,خلنت,276127,2021-11-30,73986.0,74098.59432285532,34.96214605392498
71550.0,68610.0,71550.0,68720.0,1400-9-10,خلنت,263754,2021-12-01,73260.0,72305.72954857022,31.559499182073466
70980.0,65290.0,70980.0,66470.0,1400-9-13,خلنت,220030,2021-12-04,71556.0,70360.48636571348,29.56731347335368
64990.0,63180.0,68210.0,66230.0,1400-9-14,خلنت,232578,2021-12-05,69810.0,68983.65757714232,29.354456847560726
65000.0,63000.0,68000.0,65090.0,1400-9-15,خلنت,238917,2021-12-06,67746.0,67685.77171809488,28.31184704447176
66790.0,63110.0,66790.0,64460.0,1400-9-16,خلنت,123246,2021-12-07,66194.0,66610.51447872992,27.725773909695647
65100.0,61240.0,67680.0,66090.0,1400-9-17,خلنت,479753,2021-12-08,65668.0,66437.00965248661,31.667124308752435
67000.0,62790.0,67650.0,63640.0,1400-9-20,خلنت,284515,2021-12-11,65102.0,65504.67310165774,29.098528401868037
61340.0,60460.0,62790.0,61820.0,1400-9-21,خلنت,135632,2021-12-12,64220.0,64276.44873443849,27.325386627191918
58810.0,58730.0,61000.0,59070.0,1400-9-22,خلنت,251597,2021-12-13,63016.0,62540.96582295899,24.86033819051137
56500.0,56120.0,58380.0,56890.0,1400-9-23,خلنت,176065,2021-12-14,61502.0,60657.31054863933,23.082658725806738
54100.0,54050.0,59690.0,55330.0,1400-9-24,خلنت,288203,2021-12-15,59350.0,58881.54036575955,21.877098441064362
52630.0,52630.0,57990.0,56390.0,1400-9-27,خلنت,194013,2021-12-18,57900.0,58051.02691050636,24.752899389423604
53890.0,53580.0,58000.0,54240.0,1400-9-28,خلنت,242535,2021-12-19,56384.0,56780.684607004245,22.910702119584727
53100.0,51530.0,55900.0,53660.0,1400-9-29,خلنت,348398,2021-12-20,55302.0,55740.4564046695,22.425823893516707
55980.0,53690.0,56340.0,55590.0,1400-9-30,خلنت,210862,2021-12-21,55042.0,55690.30426977967,27.894435307331605
58360.0,58360.0,58360.0,57790.0,1400-10-1,خلنت,215642,2021-12-22,55534.0,56390.20284651979,33.6373658557567
60660.0,59000.0,60670.0,60270.0,1400-10-4,خلنت,403790,2021-12-25,56310.0,57683.46856434653,39.48820921090586
61800.0,58000.0,61800.0,58940.0,1400-10-5,خلنت,264824,2021-12-26,57250.0,58102.31237623101,37.57493282651807
60780.0,56000.0,60780.0,59410.0,1400-10-6,خلنت,323045,2021-12-27,58400.0,58538.20825082067,38.70515832255545
57000.0,56900.0,61300.0,59440.0,1400-10-7,خلنت,164577,2021-12-28,59170.0,58838.80550054711,38.78134831352034
58900.0,58100.0,60740.0,59640.0,1400-10-8,خلنت,172811,2021-12-29,59540.0,59105.870333698076,39.32284107623778
57360.0,56660.0,60200.0,57610.0,1400-10-11,خلنت,198321,2022-01-01,59008.0,58607.24688913205,35.85609078536618
55500.0,55500.0,59990.0,58100.0,1400-10-12,خلنت,178894,2022-01-02,58840.0,58438.1645927547,37.29315879667166
60480.0,58000.0,60480.0,58700.0,1400-10-13,خلنت,129571,2022-01-03,58698.0,58525.44306183647,39.0925764646579
60490.0,58740.0,61630.0,60620.0,1400-10-14,خلنت,386292,2022-01-04,58934.0,59223.62870789098,44.57367720870911
63650.0,61630.0,63650.0,62680.0,1400-10-15,خلنت,174747,2022-01-05,59542.0,60375.75247192732,49.794070717638725
65810.0,65810.0,65810.0,63760.0,1400-10-18,خلنت,82787,2022-01-08,60772.0,61503.83498128488,52.32909314835432
66940.0,66940.0,66940.0,65640.0,1400-10-19,خلنت,141190,2022-01-09,62280.0,62882.556654189924,56.451221857210896
68920.0,68920.0,68920.0,66410.0,1400-10-20,خلنت,56128,2022-01-10,63822.0,64058.37110279328,58.05116872031386
69730.0,69730.0,69730.0,67090.0,1400-10-21,خلنت,49128,2022-01-11,65116.0,65068.91406852886,59.4674086219849
70440.0,66150.0,70440.0,70000.0,1400-10-22,خلنت,2423262,2022-01-12,66580.0,66712.60937901924,64.92480843699548
66530.0,66500.0,71330.0,67380.0,1400-10-25,خلنت,422397,2022-01-15,67304.0,66935.07291934616,57.42766919259301
64020.0,64020.0,66000.0,64080.0,1400-10-26,خلنت,575116,2022-01-16,66992.0,65983.38194623077,49.65074289597045
64820.0,64180.0,67280.0,67130.0,1400-10-27,خلنت,1065983,2022-01-17,67136.0,66365.58796415385,55.631208241868194
68480.0,63780.0,68480.0,64280.0,1400-10-28,خلنت,440461,2022-01-18,66574.0,65670.39197610256,49.69163915701867
67490.0,63000.0,67490.0,64590.0,1400-10-29,خلنت,170166,2022-01-19,65492.0,65310.26131740171,50.31305208390577
64470.0,61370.0,67360.0,63310.0,1400-11-2,خلنت,189419,2022-01-22,64678.0,64643.50754493448,47.69347008563212
63000.0,60150.0,63000.0,60170.0,1400-11-3,خلنت,247655,2022-01-23,63896.0,63152.33836328966,41.926539613485055
