Open,Low,High,Close,Date,symbol,volume,gregorian_date,SMA5,EWMA5,RSI
2216.0,2216.0,2216.0,2216.0,1400-4-26,خمهر,12936191,2021-07-17,2064.2,2081.470788191514,67.72201229622794
2280.0,2150.0,2298.0,2232.0,1400-4-27,خمهر,66682014,2021-07-18,2120.8,2131.6471921276916,68.48123910198319
2190.0,2181.0,2343.0,2317.0,1400-4-28,خمهر,59440925,2021-07-19,2180.2,2193.431461418474,72.21964534749046
2280.0,2202.0,2299.0,2211.0,1400-5-4,خمهر,64030263,2021-07-26,2217.4,2199.2876409456503,62.29643544022647
2115.0,2101.0,2250.0,2135.0,1400-5-5,خمهر,26326443,2021-07-27,2222.2,2177.8584272970984,56.32112394477271
2150.0,2053.0,2176.0,2117.0,1400-5-6,خمهر,34135298,2021-07-28,2202.4,2157.572284864731,54.976145765883686
2200.0,2170.0,2222.0,2219.0,1400-5-9,خمهر,31802002,2021-07-31,2199.8,2178.0481899098213,60.70299474129873
2241.0,2122.0,2269.0,2199.0,1400-5-10,خمهر,28048501,2021-08-01,2176.2,2185.0321266065475,59.11522715890882
2210.0,2210.0,2308.0,2280.0,1400-5-11,خمهر,29555986,2021-08-02,2190.0,2216.688084404366,63.30182276923348
2240.0,2200.0,2348.0,2291.0,1400-5-12,خمهر,23672719,2021-08-03,2221.2,2241.458722936244,63.8433004433641
2350.0,2240.0,2381.0,2307.0,1400-5-13,خمهر,24839764,2021-08-04,2259.2,2263.3058152908297,64.66009607501996
2364.0,2241.0,2380.0,2292.0,1400-5-16,خمهر,17119869,2021-08-07,2273.8,2272.87054352722,63.218236510666316
2233.0,2180.0,2297.0,2226.0,1400-5-17,خمهر,22988496,2021-08-08,2279.2,2257.247029018147,57.17675462220861
2238.0,2121.0,2290.0,2243.0,1400-5-18,خمهر,21306056,2021-08-09,2271.8,2252.498019345431,58.28263372783317
2208.0,2180.0,2300.0,2229.0,1400-5-19,خمهر,27464233,2021-08-10,2259.4,2244.6653462302875,56.97767552818043
2229.0,2133.0,2255.0,2176.0,1400-5-20,خمهر,39500204,2021-08-11,2233.2,2221.776897486858,52.21163991452281
2178.0,2178.0,2284.0,2260.0,1400-5-23,خمهر,45408262,2021-08-14,2226.8,2234.5179316579056,58.18204076272344
2270.0,2221.0,2309.0,2265.0,1400-5-24,خمهر,26895665,2021-08-15,2234.6,2244.6786211052704,58.51428339642897
2390.0,2262.0,2405.0,2311.0,1400-6-1,خمهر,24931042,2021-08-23,2248.2,2266.7857474035136,61.54158969890059
2334.0,2230.0,2380.0,2338.0,1400-6-2,خمهر,28914852,2021-08-24,2270.0,2290.5238316023424,63.2373154012596
2368.0,2248.0,2420.0,2350.0,1400-6-3,خمهر,47088441,2021-08-25,2304.8,2310.3492210682284,63.99712302372172
2440.0,2439.0,2467.0,2462.0,1400-6-6,خمهر,12052699,2021-08-28,2345.2,2360.899480712152,70.1898513677352
2585.0,2427.0,2585.0,2553.0,1400-6-7,خمهر,78804500,2021-08-29,2402.8,2424.9329871414348,74.0895249104781
2450.0,2426.0,2573.0,2466.0,1400-6-8,خمهر,28688227,2021-08-30,2433.8,2438.621991427623,65.2951035603202
2368.0,2343.0,2500.0,2395.0,1400-6-9,خمهر,34995440,2021-08-31,2445.2,2424.0813276184153,59.12689162909004
2480.0,2350.0,2514.0,2485.0,1400-6-10,خمهر,22251703,2021-09-01,2472.2,2444.3875517456104,63.795715447036244
2595.0,2511.0,2609.0,2565.0,1400-6-13,خمهر,24689597,2021-09-04,2492.8,2484.5917011637403,67.36429200745354
2520.0,2482.0,2693.0,2661.0,1400-6-14,خمهر,39242988,2021-09-05,2514.4,2543.3944674424934,71.05172146680273
2749.0,2630.0,2794.0,2741.0,1400-6-15,خمهر,37816869,2021-09-06,2569.4,2609.2629782949957,73.71681308420708
2670.0,2604.0,2764.0,2645.0,1400-6-16,خمهر,26185481,2021-09-07,2619.4,2621.1753188633306,65.87888022865545
2730.0,2601.0,2777.0,2705.0,1400-6-17,خمهر,22058080,2021-09-08,2663.4,2649.1168792422204,68.15767129924123
2740.0,2570.0,2770.0,2598.0,1400-6-20,خمهر,31706367,2021-09-11,2670.0,2632.0779194948136,60.40942928625983
2511.0,2469.0,2599.0,2472.0,1400-6-21,خمهر,29571307,2021-09-12,2632.2,2578.7186129965426,52.79782937317887
2420.0,2349.0,2579.0,2409.0,1400-6-22,خمهر,29503171,2021-09-13,2565.8,2522.145741997695,49.443287286693895
2409.0,2339.0,2529.0,2522.0,1400-6-23,خمهر,33901435,2021-09-14,2541.2,2522.0971613317965,54.96971450245123
2530.0,2470.0,2622.0,2533.0,1400-6-24,خمهر,16219215,2021-09-15,2506.8,2525.731440887864,55.47989137524182
2480.0,2407.0,2553.0,2425.0,1400-6-27,خمهر,13080481,2021-09-18,2472.2,2492.1542939252427,49.54476960421131
2335.0,2320.0,2486.0,2385.0,1400-6-28,خمهر,23261214,2021-09-19,2454.8,2456.4361959501616,47.517244683996594
2390.0,2270.0,2468.0,2374.0,1400-6-29,خمهر,13328635,2021-09-20,2447.8,2428.9574639667744,46.94825392936172
2320.0,2256.0,2376.0,2278.0,1400-6-30,خمهر,8900670,2021-09-21,2399.0,2378.638309311183,42.1990593699102
2171.0,2100.0,2240.0,2170.0,1400-7-3,خمهر,22390863,2021-09-25,2326.4,2309.0922062074555,37.591911682911274
2220.0,2062.0,2230.0,2100.0,1400-7-4,خمهر,22946634,2021-09-26,2261.4,2239.3948041383037,34.93003830067728
2029.0,2020.0,2140.0,2068.0,1400-7-6,خمهر,12199990,2021-09-28,2198.0,2182.2632027588693,33.753389138759985
2027.0,2027.0,2165.0,2116.0,1400-7-7,خمهر,22631939,2021-09-29,2146.4,2160.1754685059127,37.17220483767779
2221.0,2173.0,2221.0,2221.0,1400-7-10,خمهر,28208351,2021-10-02,2135.0,2180.450312337275,43.982535759224675
2200.0,2115.0,2315.0,2218.0,1400-7-11,خمهر,24447153,2021-10-03,2144.6,2192.966874891517,43.83632907981663
2320.0,2256.0,2328.0,2311.0,1400-7-12,خمهر,17456678,2021-10-04,2186.8,2232.311249927678,49.44659839797117
2339.0,2277.0,2390.0,2327.0,1400-7-14,خمهر,18779844,2021-10-06,2238.6,2263.874166618452,50.36521873030611
2300.0,2211.0,2355.0,2223.0,1400-7-17,خمهر,16251213,2021-10-09,2260.0,2250.2494444123013,44.68174524382939
2125.0,2112.0,2209.0,2128.0,1400-7-18,خمهر,24789855,2021-10-10,2241.4,2209.499629608201,40.21726786230042
1800.0,1710.0,1800.0,1730.0,1400-8-3,خمهر,28020407,2021-10-25,2143.8,2049.6664197388004,27.72073788201942
1651.0,1644.0,1752.0,1690.0,1400-8-4,خمهر,26695547,2021-10-26,2019.6,1929.7776131592002,26.81879761317734
1646.0,1606.0,1689.0,1632.0,1400-8-5,خمهر,20423417,2021-10-27,1880.6,1830.5184087728,25.522090421395347
1610.0,1551.0,1620.0,1572.0,1400-8-8,خمهر,16656528,2021-10-30,1750.4,1744.3456058485335,24.217597822423812
1510.0,1494.0,1576.0,1514.0,1400-8-9,خمهر,7506480,2021-10-31,1627.6,1667.5637372323556,22.99409995168908
1500.0,1500.0,1589.0,1570.0,1400-8-10,خمهر,25025170,2021-11-01,1595.6,1635.042491488237,26.83741438911865
1530.0,1516.0,1648.0,1626.0,1400-8-11,خمهر,27106362,2021-11-02,1582.8,1632.0283276588245,30.56921698557842
1707.0,1705.0,1707.0,1707.0,1400-8-12,خمهر,9795848,2021-11-03,1597.8,1657.0188851058829,35.679671707727096
1792.0,1792.0,1792.0,1792.0,1400-8-15,خمهر,11246617,2021-11-06,1641.8,1702.0125900705887,40.6190597076704
1881.0,1760.0,1881.0,1854.0,1400-8-16,خمهر,72459183,2021-11-07,1709.8,1752.6750600470593,43.99730561441087
1879.0,1800.0,1946.0,1923.0,1400-8-17,خمهر,56340598,2021-11-08,1780.4,1809.450040031373,47.57208203551878
1841.0,1827.0,1940.0,1845.0,1400-8-18,خمهر,37288843,2021-11-09,1824.2,1821.3000266875817,44.14187059452858
1937.0,1816.0,1937.0,1936.0,1400-8-19,خمهر,19454318,2021-11-10,1870.0,1859.5333511250544,48.78192876172682
1840.0,1840.0,1840.0,1899.0,1400-8-22,خمهر,3026002,2021-11-13,1891.4,1872.6889007500365,47.06984571467801
1900.0,1875.0,1992.0,1931.0,1400-8-23,خمهر,67090558,2021-11-14,1906.8,1892.1259338333577,48.74529966437636
1930.0,1835.0,1970.0,1852.0,1400-8-24,خمهر,33596664,2021-11-15,1892.6,1878.7506225555717,44.96146954743759
1860.0,1776.0,1909.0,1867.0,1400-8-25,خمهر,17995871,2021-11-16,1897.0,1874.833748370381,45.821423752003945
1908.0,1830.0,1960.0,1948.0,1400-8-26,خمهر,48544909,2021-11-17,1899.4,1899.2224989135873,50.33420545121196
1990.0,1875.0,1990.0,1912.0,1400-8-29,خمهر,17177880,2021-11-20,1902.0,1903.4816659423916,48.40444181248844
1950.0,1897.0,2000.0,1947.0,1400-8-30,خمهر,13981657,2021-11-21,1905.2,1917.9877772949276,50.39562453218386
1998.0,1886.0,1998.0,1937.0,1400-9-1,خمهر,15547927,2021-11-22,1922.2,1924.3251848632851,49.80422412763809
1870.0,1841.0,1928.0,1854.0,1400-9-2,خمهر,18118064,2021-11-23,1919.6,1900.8834565755235,45.076011067417795
1897.0,1776.0,1946.0,1907.0,1400-9-3,خمهر,32749050,2021-11-24,1911.4,1902.922304383682,48.441975980062615
1900.0,1828.0,1955.0,1883.0,1400-9-6,خمهر,13306999,2021-11-27,1905.6,1896.2815362557878,47.036251295924544
1832.0,1832.0,1946.0,1886.0,1400-9-7,خمهر,17289842,2021-11-28,1893.4,1892.8543575038584,47.242342105264576
1980.0,1950.0,1980.0,1980.0,1400-9-8,خمهر,25651855,2021-11-29,1902.0,1921.9029050025722,53.36553809810423
2079.0,2000.0,2079.0,2060.0,1400-9-9,خمهر,69859452,2021-11-30,1943.2,1967.9352700017146,57.84931604044982
2070.0,1957.0,2070.0,1972.0,1400-9-10,خمهر,30497295,2021-12-01,1956.2,1969.290180001143,51.93414287393447
1975.0,1874.0,2020.0,1904.0,1400-9-13,خمهر,19966625,2021-12-04,1960.4,1947.5267866674287,47.86158525466616
1831.0,1831.0,1968.0,1920.0,1400-9-14,خمهر,12099449,2021-12-05,1967.2,1938.351191111619,48.877419363381094
1862.0,1862.0,2016.0,2006.0,1400-9-15,خمهر,39641865,2021-12-06,1972.4,1960.900794074413,54.0586387286158
2019.0,1906.0,2048.0,1933.0,1400-9-16,خمهر,17812751,2021-12-07,1947.0,1951.600529382942,49.4749640062333
1880.0,1851.0,2029.0,1997.0,1400-9-17,خمهر,39523313,2021-12-08,1952.0,1966.7336862552947,53.21995771548679
1922.0,1898.0,2013.0,1917.0,1400-9-20,خمهر,23656525,2021-12-11,1954.6,1950.1557908368632,48.39150193030149
1860.0,1822.0,1862.0,1823.0,1400-9-21,خمهر,16336419,2021-12-12,1935.2,1907.7705272245755,43.40808821946561
1766.0,1732.0,1869.0,1753.0,1400-9-22,خمهر,14918387,2021-12-13,1884.6,1856.1803514830506,40.096620815215346
1700.0,1666.0,1718.0,1680.0,1400-9-23,خمهر,18694389,2021-12-14,1834.0,1797.4535676553671,36.93239948730956
1676.0,1596.0,1736.0,1621.0,1400-9-24,خمهر,17616894,2021-12-15,1758.8,1738.6357117702446,34.55867659629979
1648.0,1640.0,1702.0,1693.0,1400-9-27,خمهر,10974260,2021-12-18,1714.0,1723.4238078468297,39.65577886879397
1740.0,1623.0,1740.0,1656.0,1400-9-28,خمهر,9505465,2021-12-19,1680.6,1700.9492052312198,38.0170626796939
1611.0,1601.0,1705.0,1656.0,1400-9-29,خمهر,9204981,2021-12-20,1661.2,1685.9661368208133,38.017062679693915
1680.0,1620.0,1738.0,1726.0,1400-9-30,خمهر,22034845,2021-12-21,1670.4,1699.3107578805423,43.16984486100108
1795.0,1750.0,1812.0,1796.0,1400-10-1,خمهر,8872869,2021-12-22,1705.4,1731.5405052536946,47.83961104272243
1869.0,1750.0,1878.0,1808.0,1400-10-4,خمهر,11676349,2021-12-25,1728.4,1757.027003502463,48.61905743366179
1760.0,1730.0,1867.0,1813.0,1400-10-5,خمهر,14595420,2021-12-26,1759.8,1775.684669001642,48.961287828598586
1874.0,1778.0,1900.0,1841.0,1400-10-6,خمهر,15013443,2021-12-27,1796.8,1797.4564460010945,50.932280876506404
1820.0,1774.0,1876.0,1819.0,1400-10-7,خمهر,22759212,2021-12-28,1815.4,1804.6376306673963,49.320657438397
1827.0,1750.0,1828.0,1786.0,1400-10-8,خمهر,33358565,2021-12-29,1813.4,1798.4250871115976,46.92223813410626
1740.0,1697.0,1740.0,1707.0,1400-10-11,خمهر,15202369,2022-01-01,1793.2,1767.9500580743982,41.69493816463691
1708.0,1660.0,1750.0,1704.0,1400-10-12,خمهر,5287691,2022-01-02,1771.4,1746.6333720495986,41.50584024084341
1701.0,1687.0,1749.0,1707.0,1400-10-13,خمهر,7601107,2022-01-03,1744.6,1733.4222480330657,41.79014532415121
1670.0,1651.0,1716.0,1686.0,1400-10-14,خمهر,6963148,2022-01-04,1718.0,1717.6148320220436,40.313076328678996
1660.0,1653.0,1710.0,1676.0,1400-10-15,خمهر,15381533,2022-01-05,1696.0,1703.743221348029,39.59538636261574
1661.0,1661.0,1759.0,1749.0,1400-10-18,خمهر,21819729,2022-01-08,1704.4,1718.828814232019,47.01155582779214
1779.0,1681.0,1835.0,1778.0,1400-10-19,خمهر,21227230,2022-01-09,1719.2,1738.552542821346,49.65589975264138
1770.0,1753.0,1866.0,1845.0,1400-10-20,خمهر,23010357,2022-01-10,1746.8,1774.035028547564,55.21643868786026
1850.0,1832.0,1937.0,1890.0,1400-10-21,خمهر,15050895,2022-01-11,1787.6,1812.6900190317094,58.52950350005273
1890.0,1821.0,1968.0,1876.0,1400-10-22,خمهر,10163682,2022-01-12,1827.6,1833.7933460211395,57.11386278737592
1880.0,1783.0,1880.0,1790.0,1400-10-25,خمهر,10594490,2022-01-15,1835.8,1819.1955640140932,49.235880313766806
1753.0,1714.0,1835.0,1758.0,1400-10-26,خمهر,7555319,2022-01-16,1831.8,1798.7970426760621,46.657026387415016
1758.0,1700.0,1819.0,1747.0,1400-10-27,خمهر,9205814,2022-01-17,1812.2,1781.5313617840413,45.76956551214548
1674.0,1660.0,1733.0,1665.0,1400-10-28,خمهر,12239005,2022-01-18,1767.2,1742.6875745226941,39.70641090414988
1623.0,1623.0,1725.0,1681.0,1400-10-29,خمهر,11867045,2022-01-19,1728.2,1722.1250496817963,41.33931177476638
1643.0,1597.0,1729.0,1611.0,1400-11-2,خمهر,12935409,2022-01-22,1692.4,1685.083366454531,36.66131934688983
1600.0,1531.0,1650.0,1581.0,1400-11-3,خمهر,12454127,2022-01-23,1657.0,1650.3889109696872,34.84160856735052
