Open,Low,High,Close,Date,symbol,volume,gregorian_date,SMA5,EWMA5,RSI
46790.0,46790.0,46790.0,47690.0,1400-1-7,خزر,54147,2021-03-27,,47690.0,
46740.0,46740.0,46740.0,47680.0,1400-1-8,خزر,11775,2021-03-28,,47684.00000000001,
45780.0,45780.0,45780.0,47610.0,1400-1-10,خزر,38078,2021-03-30,,47648.94736842105,
46660.0,46660.0,46660.0,47600.0,1400-1-11,خزر,11229,2021-03-31,,47628.61538461538,
46650.0,46650.0,46650.0,47590.0,1400-1-14,خزر,11683,2021-04-03,47634.0,47613.791469194315,
46640.0,46640.0,46640.0,47590.0,1400-1-15,خزر,2230,2021-04-04,47614.0,47605.09774436091,
46640.0,46640.0,46640.0,47580.0,1400-1-16,خزر,6813,2021-04-05,47594.0,47596.211753278294,
46630.0,46630.0,46630.0,47580.0,1400-1-17,خزر,120,2021-04-06,47588.0,47590.58842188739,
46630.0,46630.0,46630.0,47580.0,1400-1-18,خزر,543,2021-04-07,47584.0,47586.96468624485,
46630.0,46630.0,46630.0,47580.0,1400-1-22,خزر,200,2021-04-11,47582.0,47584.60215424386,
46630.0,46630.0,46630.0,47580.0,1400-1-24,خزر,2788,2021-04-13,47580.0,47583.05016019509,
46630.0,46630.0,46630.0,47580.0,1400-1-25,خزر,140,2021-04-14,47580.0,47582.02554305057,
46630.0,46630.0,46630.0,47580.0,1400-1-28,خزر,220,2021-04-17,47580.0,47581.346874879826,
46630.0,46630.0,46630.0,47580.0,1400-1-29,خزر,700,2021-04-18,47580.0,47580.89637339941,
46630.0,46630.0,46630.0,47580.0,1400-1-30,خزر,108,2021-04-19,47580.0,47580.59689836764,0.0
46160.0,46160.0,46160.0,47580.0,1400-2-4,خزر,460,2021-04-24,47580.0,47580.397628869476,0.0
46160.0,46160.0,46160.0,47580.0,1400-2-5,خزر,2350,2021-04-25,47580.0,47580.26495125061,0.0
46160.0,46160.0,46160.0,47580.0,1400-2-6,خزر,244,2021-04-26,47580.0,47580.17657436778,0.0
46160.0,46160.0,46160.0,47580.0,1400-2-8,خزر,2611,2021-04-28,47580.0,47580.11768968272,0.0
46160.0,46160.0,46160.0,47580.0,1400-2-12,خزر,280,2021-05-02,47580.0,47580.07844798738,0.0
46160.0,46160.0,46160.0,47580.0,1400-2-13,خزر,150,2021-05-03,47580.0,47580.052293414636,0.0
46160.0,46160.0,46160.0,47580.0,1400-2-15,خزر,432,2021-05-05,47580.0,47580.03485994631,0.0
46160.0,46160.0,46160.0,47580.0,1400-2-18,خزر,540,2021-05-08,47580.0,47580.02323892873,0.0
46160.0,46160.0,46160.0,47580.0,1400-2-20,خزر,150,2021-05-10,47580.0,47580.015492158964,0.0
46160.0,46160.0,46160.0,47580.0,1400-2-21,خزر,1149,2021-05-11,47580.0,47580.010327901466,0.0
46160.0,46160.0,46160.0,47570.0,1400-2-22,خزر,5566,2021-05-12,47578.0,47576.67346383637,0.0
45200.0,45200.0,45200.0,47570.0,1400-2-25,خزر,361,2021-05-15,47576.0,47574.448936737135,0.0
45200.0,45200.0,45200.0,47570.0,1400-2-26,خزر,465,2021-05-16,47574.0,47572.96594042334,0.0
45200.0,45200.0,45200.0,47570.0,1400-2-27,خزر,231,2021-05-17,47572.0,47571.97728588167,0.0
45200.0,45200.0,45200.0,47560.0,1400-2-28,خزر,1141,2021-05-18,47568.0,47567.98483643345,0.0
42810.0,42810.0,42810.0,47430.0,1400-2-29,خزر,8456,2021-05-19,47540.0,47521.98973104307,0.0
45060.0,45060.0,45060.0,45060.0,1400-3-1,خزر,500000,2021-05-22,47038.0,46701.32458520794,0.0
42810.0,42810.0,42810.0,45050.0,1400-3-2,خزر,1500,2021-05-23,46534.0,46150.88220625438,0.0
42800.0,42800.0,42800.0,45040.0,1400-3-4,خزر,1517,2021-05-25,46028.0,45780.58775604697,0.0
