Open,Low,High,Close,Date,symbol,volume,gregorian_date,SMA5,EWMA5,RSI
7150.0,6860.0,7380.0,7280.0,1400-5-10,خوساز,5182774,2021-08-01,6880.0,6966.372052177477,62.867851671460535
7160.0,6920.0,7540.0,7160.0,1400-5-11,خوساز,6524725,2021-08-02,6948.0,7030.91470145166,60.137554971177266
6940.0,6810.0,7160.0,6940.0,1400-5-12,خوساز,5992713,2021-08-03,7032.0,7000.609800967771,55.38830108421564
7020.0,7000.0,7280.0,7250.0,1400-5-13,خوساز,9858218,2021-08-04,7132.0,7083.739867311853,60.16244976880707
7570.0,7390.0,7610.0,7560.0,1400-5-16,خوساز,9210873,2021-08-07,7238.0,7242.493244874575,64.27918741620437
7590.0,7300.0,7900.0,7680.0,1400-5-17,خوساز,5685765,2021-08-08,7318.0,7388.328829916387,65.7544487635206
7690.0,7430.0,7930.0,7550.0,1400-5-18,خوساز,5956241,2021-08-09,7396.0,7442.219219944259,62.73183659628205
7600.0,7390.0,7730.0,7580.0,1400-5-19,خوساز,4183861,2021-08-10,7524.0,7488.146146629507,63.15278085255505
7500.0,7440.0,7870.0,7690.0,1400-5-20,خوساز,5333147,2021-08-11,7612.0,7555.4307644196715,64.72602842889643
7890.0,7720.0,8070.0,8020.0,1400-5-23,خوساز,11324301,2021-08-14,7704.0,7710.287176279783,69.00197540126047
8290.0,8080.0,8380.0,8230.0,1400-5-24,خوساز,7083946,2021-08-15,7814.0,7883.524784186524,71.37960203349712
7820.0,7810.0,8150.0,7960.0,1400-6-1,خوساز,4989004,2021-08-23,7896.0,7909.0165227910165,64.5266468968099
8100.0,7880.0,8210.0,8050.0,1400-6-2,خوساز,4414371,2021-08-24,7990.0,7956.011015194012,65.70847416175917
8100.0,7810.0,8180.0,8010.0,1400-6-3,خوساز,5410935,2021-08-25,8054.0,7974.007343462674,64.67712753617133
8010.0,8000.0,8410.0,8390.0,1400-6-6,خوساز,8937318,2021-08-28,8128.0,8112.67156230845,69.56446665787693
8450.0,7980.0,8610.0,8160.0,1400-6-7,خوساز,11628098,2021-08-29,8114.0,8128.447708205633,63.80964690329929
7770.0,7760.0,8110.0,7790.0,1400-6-8,خوساز,5047132,2021-08-30,8080.0,8015.631805470422,55.81090147758179
7800.0,7410.0,8150.0,7830.0,1400-6-9,خوساز,8563149,2021-08-31,8036.0,7953.75453698028,56.44652692591421
8080.0,7680.0,8220.0,8150.0,1400-6-10,خوساز,5715818,2021-09-01,8064.0,8019.169691320186,61.24879123329666
8350.0,8250.0,8550.0,8380.0,1400-6-13,خوساز,7927095,2021-09-04,8062.0,8139.446460880124,64.29600305357602
8520.0,8200.0,8790.0,8630.0,1400-6-14,خوساز,13125119,2021-09-05,8156.0,8302.964307253416,67.3054685223247
9060.0,8810.0,9060.0,9050.0,1400-6-15,خوساز,21568408,2021-09-06,8408.0,8551.976204835611,71.63161400787368
9050.0,8640.0,9500.0,9400.0,1400-6-16,خوساز,19931498,2021-09-07,8722.0,8834.650803223742,74.64275757294723
9870.0,9400.0,9870.0,9790.0,1400-6-17,خوساز,35803969,2021-09-08,9050.0,9153.100535482494,77.50767688290303
9320.0,9310.0,10000.0,9400.0,1400-6-20,خوساز,15094469,2021-09-11,9254.0,9235.40035698833,69.10005022848486
9580.0,8930.0,9580.0,9050.0,1400-6-21,خوساز,25980550,2021-09-12,9338.0,9173.60023799222,62.543177407222956
9090.0,8940.0,9500.0,9280.0,1400-6-22,خوساز,20236149,2021-09-13,9384.0,9209.066825328146,64.90021916563822
9000.0,9000.0,9690.0,9500.0,1400-6-23,خوساز,16264902,2021-09-14,9404.0,9306.044550218763,67.03691970318295
9300.0,9030.0,9650.0,9150.0,1400-6-24,خوساز,10801145,2021-09-15,9276.0,9254.029700145842,60.70554965704132
9060.0,8700.0,9200.0,8740.0,1400-6-27,خوساز,6718632,2021-09-18,9144.0,9082.686466763895,54.24268154157967
8700.0,8510.0,9170.0,9130.0,1400-6-28,خوساز,14409227,2021-09-19,9160.0,9098.457644509263,58.74222204633774
9200.0,9200.0,9580.0,9480.0,1400-6-29,خوساز,11053151,2021-09-20,9200.0,9225.638429672841,62.32295968173695
9510.0,9010.0,9510.0,9110.0,1400-6-30,خوساز,5323555,2021-09-21,9122.0,9187.09228644856,56.71878165152031
8820.0,8610.0,9160.0,8960.0,1400-7-3,خوساز,5311406,2021-09-25,9084.0,9111.394857632373,54.57618108637759
8960.0,8730.0,9380.0,9040.0,1400-7-4,خوساز,7211909,2021-09-26,9144.0,9087.596571754915,55.54080783433979
9080.0,8950.0,9430.0,9180.0,1400-7-6,خوساز,4706963,2021-09-28,9154.0,9118.397714503277,57.25167954314382
8960.0,8960.0,9390.0,9240.0,1400-7-7,خوساز,3774714,2021-09-29,9106.0,9158.931809668851,57.9976765596749
9390.0,9000.0,9400.0,9140.0,1400-7-10,خوساز,3781632,2021-10-02,9112.0,9152.621206445901,56.23623710243483
9100.0,8820.0,9550.0,9210.0,1400-7-11,خوساز,10132264,2021-10-03,9162.0,9171.747470963934,57.21578001550804
9560.0,9210.0,9560.0,9300.0,1400-7-12,خوساز,1936506,2021-10-04,9214.0,9214.498313975955,58.50185602318564
9210.0,9030.0,9760.0,9620.0,1400-7-14,خوساز,8367510,2021-10-06,9302.0,9349.665542650637,62.78526993800244
9590.0,9140.0,9830.0,9410.0,1400-7-17,خوساز,4700200,2021-10-09,9336.0,9369.777028433758,58.516582791318726
8950.0,8940.0,9330.0,8950.0,1400-7-18,خوساز,4001116,2021-10-10,9298.0,9229.851352289172,50.42865659225428
8840.0,8510.0,9270.0,8670.0,1400-7-19,خوساز,4907482,2021-10-11,9190.0,9043.234234859448,46.239237832259356
8270.0,8240.0,8700.0,8260.0,1400-7-20,خوساز,2884377,2021-10-12,8982.0,8782.156156572966,40.88332944739544
7990.0,7850.0,8210.0,7900.0,1400-7-21,خوساز,5277240,2021-10-13,8638.0,8488.104104381977,36.847491433678144
8220.0,7900.0,8290.0,8150.0,1400-7-24,خوساز,2392045,2021-10-16,8386.0,8375.402736254651,41.189256605001304
7830.0,7750.0,8280.0,7910.0,1400-7-25,خوساز,1284499,2021-10-17,8178.0,8220.268490836434,38.455909842305246
7520.0,7520.0,7690.0,7530.0,1400-7-26,خوساز,5155740,2021-10-18,7950.0,7990.178993890956,34.54681804949115
7450.0,7450.0,7900.0,7790.0,1400-7-27,خوساز,2845293,2021-10-19,7856.0,7923.452662593972,39.107707417649905
7850.0,7410.0,7850.0,7460.0,1400-7-28,خوساز,2720425,2021-10-20,7768.0,7768.968441729315,35.70679878097357
7110.0,7090.0,7600.0,7170.0,1400-8-1,خوساز,1565817,2021-10-23,7572.0,7569.312294486209,32.991582108862175
6840.0,6820.0,7030.0,6940.0,1400-8-3,خوساز,1413787,2021-10-25,7378.0,7359.541529657472,30.97951391402738
6610.0,6600.0,6980.0,6630.0,1400-8-4,خوساز,3463790,2021-10-26,7198.0,7116.361019771648,28.460126684474574
6400.0,6300.0,6430.0,6320.0,1400-8-5,خوساز,2629326,2021-10-27,6904.0,6850.907346514432,26.168306084028103
6120.0,6010.0,6590.0,6150.0,1400-8-8,خوساز,2296152,2021-10-30,6642.0,6617.271564342955,24.98031387693068
5850.0,5850.0,6260.0,6050.0,1400-8-9,خوساز,884909,2021-10-31,6418.0,6428.181042895303,24.281988238271467
6050.0,6050.0,6350.0,6340.0,1400-8-10,خوساز,2460805,2021-11-01,6298.0,6398.787361930202,30.361802334573866
6380.0,6380.0,6650.0,6560.0,1400-8-11,خوساز,1789151,2021-11-02,6284.0,6452.524907953467,34.64880726594744
6880.0,6880.0,6880.0,6860.0,1400-8-12,خوساز,2260463,2021-11-03,6392.0,6588.349938635644,40.06701470932053
7200.0,7200.0,7200.0,7200.0,1400-8-15,خوساز,2246095,2021-11-06,6602.0,6792.2332924237635,45.57442557787546
7530.0,6880.0,7560.0,7430.0,1400-8-16,خوساز,9473153,2021-11-07,6878.0,7004.822194949175,48.9893126357926
7390.0,7210.0,7800.0,7690.0,1400-8-17,خوساز,3894764,2021-11-08,7148.0,7233.214796632783,52.6092193691814
7600.0,7310.0,7700.0,7370.0,1400-8-18,خوساز,2663771,2021-11-09,7310.0,7278.809864421855,48.086299665081995
7370.0,7370.0,7730.0,7720.0,1400-8-19,خوساز,3536981,2021-11-10,7482.0,7425.873242947903,52.85994205621188
7340.0,7340.0,7340.0,7430.0,1400-8-22,خوساز,1506116,2021-11-13,7528.0,7427.248828631935,48.85162943138465
7110.0,7110.0,7800.0,7740.0,1400-8-23,خوساز,4626953,2021-11-14,7590.0,7531.499219087957,52.958094982101656
7520.0,7360.0,7930.0,7460.0,1400-8-24,خوساز,3113780,2021-11-15,7544.0,7507.666146058637,49.121966483954665
7200.0,7090.0,7600.0,7290.0,1400-8-25,خوساز,5394120,2021-11-16,7528.0,7435.110764039091,46.900626619298926
7600.0,7290.0,7650.0,7620.0,1400-8-26,خوساز,7315989,2021-11-17,7508.0,7496.740509359394,51.486784766312134
8000.0,7560.0,8000.0,7910.0,1400-8-29,خوساز,9134365,2021-11-20,7604.0,7634.493672906264,55.15256153529255
8000.0,7990.0,8400.0,8270.0,1400-9-1,خوساز,6917400,2021-11-22,7710.0,7846.329115270843,59.267266478017994
8200.0,7860.0,8200.0,7950.0,1400-9-2,خوساز,5476394,2021-11-23,7808.0,7880.88607684723,54.48220124611201
7710.0,7640.0,8340.0,8090.0,1400-9-3,خوساز,4009319,2021-11-24,7968.0,7950.590717898153,56.15022812437923
8150.0,7690.0,8160.0,7740.0,1400-9-6,خوساز,6181817,2021-11-27,7992.0,7880.393811932103,51.10786387916893
7500.0,7410.0,7880.0,7620.0,1400-9-7,خوساز,2061526,2021-11-28,7934.0,7793.595874621402,49.46764498645507
7370.0,7360.0,7900.0,7560.0,1400-9-8,خوساز,2658141,2021-11-29,7792.0,7715.730583080935,48.62731652680492
7650.0,7190.0,7680.0,7280.0,1400-9-9,خوساز,3981064,2021-11-30,7658.0,7570.48705538729,44.80241120956173
7270.0,6920.0,7270.0,6930.0,1400-9-10,خوساز,2026315,2021-12-01,7426.0,7356.9913702581935,40.51271595435366
6800.0,6590.0,6900.0,6630.0,1400-9-13,خوساز,2206497,2021-12-04,7204.0,7114.660913505463,37.22288921498877
6350.0,6350.0,6780.0,6560.0,1400-9-14,خوساز,2658866,2021-12-05,6992.0,6929.773942336976,36.47853353481891
6670.0,6400.0,6830.0,6570.0,1400-9-15,خوساز,1562876,2021-12-06,6794.0,6809.849294891316,36.67335801662202
6350.0,6310.0,6530.0,6510.0,1400-9-16,خوساز,753126,2021-12-07,6640.0,6709.899529927544,35.96069049041702
6230.0,6230.0,6830.0,6760.0,1400-9-17,خوساز,4797948,2021-12-08,6606.0,6726.599686618363,41.09695607215283
6800.0,6430.0,6960.0,6570.0,1400-9-20,خوساز,2300998,2021-12-11,6594.0,6674.3997910789085,38.56534860330919
6360.0,6250.0,6560.0,6260.0,1400-9-21,خوساز,2550760,2021-12-12,6534.0,6536.266527385938,34.798798587842995
6000.0,5950.0,6310.0,6070.0,1400-9-22,خوساز,2222214,2021-12-13,6434.0,6380.844351590626,32.69135485744221
5800.0,5780.0,6200.0,6050.0,1400-9-23,خوساز,2784650,2021-12-14,6342.0,6270.562901060417,32.468452630712676
6000.0,5970.0,6260.0,6100.0,1400-9-24,خوساز,2096210,2021-12-15,6210.0,6213.708600706945,33.685795024572315
6020.0,6020.0,6400.0,6300.0,1400-9-27,خوساز,2004405,2021-12-18,6156.0,6242.472400471296,38.46415525454615
6510.0,6000.0,6510.0,6220.0,1400-9-28,خوساز,2410873,2021-12-19,6148.0,6234.981600314197,37.30618388673158
6370.0,6110.0,6450.0,6250.0,1400-9-29,خوساز,2013532,2021-12-20,6184.0,6239.987733542798,38.05925158874487
6070.0,6060.0,6510.0,6290.0,1400-9-30,خوساز,2420074,2021-12-21,6232.0,6256.658489028533,39.1094768051094
6430.0,6300.0,6600.0,6420.0,1400-10-1,خوساز,1344985,2021-12-22,6296.0,6311.105659352356,42.520517397968135
6580.0,6500.0,6740.0,6690.0,1400-10-4,خوساز,3536563,2021-12-25,6374.0,6437.403772901572,48.920632546904464
6690.0,6600.0,7020.0,6920.0,1400-10-5,خوساز,4221516,2021-12-26,6514.0,6598.269181934382,53.6546500429734
6950.0,6950.0,7260.0,7190.0,1400-10-6,خوساز,2000921,2021-12-27,6702.0,6795.512787956254,58.5152856468897
6980.0,6980.0,7540.0,7460.0,1400-10-7,خوساز,4440506,2021-12-28,6936.0,7017.008525304169,62.72531882738745
7790.0,7090.0,7790.0,7390.0,1400-10-8,خوساز,6313199,2021-12-29,7130.0,7141.339016869446,60.99699617412654
7090.0,7030.0,7560.0,7240.0,1400-10-11,خوساز,3585143,2022-01-01,7240.0,7174.226011246297,57.35033189587137
7420.0,7180.0,7460.0,7300.0,1400-10-12,خوساز,1211084,2022-01-02,7316.0,7216.150674164198,58.4211230236754
7120.0,7120.0,7600.0,7430.0,1400-10-13,خوساز,1654974,2022-01-03,7364.0,7287.433782776131,60.72210941200685
7270.0,7240.0,7480.0,7380.0,1400-10-14,خوساز,1259042,2022-01-04,7348.0,7318.28918851742,59.361426414462855
7130.0,7130.0,7550.0,7370.0,1400-10-15,خوساز,696153,2022-01-05,7344.0,7335.526125678281,59.07629959385718
7490.0,7310.0,7650.0,7460.0,1400-10-18,خوساز,1690978,2022-01-08,7388.0,7377.017417118853,60.89672972708709
7480.0,7090.0,7480.0,7190.0,1400-10-19,خوساز,1696118,2022-01-09,7366.0,7314.678278079235,53.24462616094297
6890.0,6840.0,7270.0,7050.0,1400-10-20,خوساز,1637304,2022-01-10,7290.0,7226.452185386156,49.75354569017649
6970.0,6840.0,7250.0,7020.0,1400-10-21,خوساز,2159796,2022-01-11,7218.0,7157.634790257437,49.01195544262751
6820.0,6750.0,7100.0,6930.0,1400-10-22,خوساز,1068312,2022-01-12,7130.0,7081.756526838292,46.76019480273012
6990.0,6590.0,6990.0,6730.0,1400-10-25,خوساز,1725754,2022-01-15,6984.0,6964.504351225529,42.128226874307444
6890.0,6410.0,6890.0,6690.0,1400-10-26,خوساز,558899,2022-01-16,6884.0,6873.0029008170195,41.24817425207929
6500.0,6460.0,6800.0,6630.0,1400-10-27,خوساز,1261794,2022-01-17,6800.0,6792.001933878014,39.90168575636287
6400.0,6300.0,6420.0,6420.0,1400-10-28,خوساز,1425299,2022-01-18,6680.0,6668.00128925201,35.53002764795029
6180.0,6110.0,6490.0,6330.0,1400-10-29,خوساز,888450,2022-01-19,6560.0,6555.334192834674,33.81987513136119
6110.0,6030.0,6450.0,6260.0,1400-11-2,خوساز,714510,2022-01-22,6466.0,6456.889461889783,32.50922687613648
6000.0,5950.0,6190.0,6020.0,1400-11-3,خوساز,2136994,2022-01-23,6332.0,6311.259641259855,28.439756325529984
